horizon,raw_fluct_rms,centered_fluct_rms,target_fluct_rms,raw_fluct_amp_ratio,centered_fluct_amp_ratio,raw_fluct_cosine,centered_fluct_cosine,raw_fluct_rel_l2,centered_fluct_rel_l2,raw_energy_share,centered_energy_share,target_energy_share,precenter_frame_rel_l2,reconstructed_frame_rel_l2,mean_raw_deviation_rms
11,0.032784244278479674,0.010165619789999141,0.012482195516870652,2.62648059263046,0.8144095945508568,0.15766485461994315,0.48459105583705797,2.6589834414426297,0.9348538800700527,0.04815373643027926,0.033453463501495,0.04696457289382703,0.2332466843607786,0.1102917054681733,0.019042992890517245
12,0.03263041319147639,0.010064995836079749,0.012388121404190202,2.634008186296865,0.8124715207162353,0.14925721943280135,0.45969113974340053,2.674268058699257,0.9555825726962336,0.04770290019166002,0.032794465890409075,0.046259328138027384,0.23340151496368122,0.1124557022485206,0.018755584907176853
13,0.032581348313763824,0.010027205089457264,0.01231774787038282,2.6450734871837622,0.8140453267083829,0.13999122017193902,0.43500094812902745,2.693666576020847,0.9769589633446526,0.047559550656311865,0.03254866336091348,0.04573524774268351,0.23417206273891666,0.11441947062303655,0.01809897837989886
14,0.032829912814091894,0.010465403596581168,0.012286307113397881,2.6720732691348568,0.8517940744919961,0.1295186446218211,0.39943172646371833,2.729067412016045,1.0222944731376922,0.0482879864249829,0.0354556397460319,0.04550206946082525,0.2368342535143274,0.1174652789133279,0.01725731933783688
15,0.033152187496175406,0.011111505949090316,0.012347974263056413,2.684828036560021,0.8998646832569578,0.1198620556960614,0.3624437341710934,2.750396984181327,1.0758512053608837,0.049240677203614074,0.03996862512271733,0.04595998163308139,0.23963016970621115,0.12079114806791005,0.016672219065825725
16,0.03283575769538364,0.010345548786870972,0.012479133855143609,2.6312529440374197,0.8290277920696224,0.10905963780537718,0.36761184615252757,2.7110081278748477,1.038155193463337,0.0483051818817107,0.03464818017767026,0.046941536561695425,0.23801779133331533,0.11762307104362986,0.024931679268706364
17,0.03230848154779387,0.009454551668262798,0.012711940301892396,2.5415853741056518,0.7437536240518159,0.0961687857986398,0.3710335213229439,2.6402298867721963,1.0006270039494831,0.046766269905120894,0.028937115793671527,0.04870932424618425,0.23601792064436322,0.11613556994257358,0.019629440506354474
18,0.03167304862290708,0.010770911278320295,0.013124607262465449,2.413256868530276,0.8206654159567582,0.07526002905998579,0.270242146865673,2.5417641805248103,1.1090243267008848,0.04494479172284342,0.037555907447866306,0.05192315198350767,0.23510179209518356,0.1278273790495529,0.05611259319238893
19,0.032955592122087964,0.01577373708320332,0.013754799510091894,2.395934022732099,1.1467805889595226,0.04975769379045288,0.14494199619996975,2.5499152021968814,1.4080739979418733,0.0486584057452609,0.08054573677142722,0.057029155989739996,0.24678365519061943,0.15602940297229803,0.03872560306453532
20,0.03799632718934109,0.025518941533934855,0.014517892215597,2.617206866195115,1.7577580240276975,0.0408642182207785,0.09099486749764117,2.763308081890371,1.9416022646399866,0.06468191580939449,0.21081362533046108,0.06353244231090134,0.28185390998941223,0.21202595363728677,0.0448035664082095
