label,horizon,frame_rel_l2,delta_frame_rel_l2_pct_vs_baseline,velocity_rmse,tke_contrib_rel_l2,delta_tke_contrib_rel_l2_pct_vs_baseline,tke_contrib_ratio,correction_help_fraction
control_final,10,0.08663579899950763,-6.102634699452321,0.01306692438732423,0.7901003656309236,-7.892397824182746,0.6442785338623831,0.66845703125
control_final,11,0.08914172917659867,-5.543377017801317,0.013470621590185446,0.7941285965241159,-8.06011314804642,0.6236414095819136,0.6634886864902211
control_final,12,0.09122594915944651,-5.283633847827042,0.013825259394306202,0.7903906225778167,-8.375757503782117,0.603081825132882,0.6580569727891157
control_final,13,0.0932507251859178,-5.0774097152244115,0.01414948161494177,0.786202651359444,-8.687739690448819,0.5819395058397849,0.65194930511267
control_final,14,0.09505080973886099,-5.3097941263496455,0.014399686048101573,0.7778245342804989,-9.215624266719276,0.5588645889673155,0.6549753202062075
control_final,15,0.09684719340739001,-5.564304384398711,0.01462350409086832,0.772168453557777,-8.925109128664658,0.5358478480413438,0.6543342434630102
control_final,16,0.09847025421128315,-6.8458892810660394,0.014861843915028915,0.7663826984177553,-11.438532532016124,0.4979785985262892,0.6675776267538265
control_final,17,0.10033362059227892,-8.161965063533584,0.015129503205896518,0.7681253449467752,-11.7559674158264,0.46113246380221445,0.6804996412627551
control_final,18,0.10193890489167445,-8.06237114036428,0.015350264895963087,0.7744274669929095,-12.454157675917793,0.42543843422622846,0.6843427800807823
control_final,19,0.10301933479708623,-9.171352006883394,0.015482710369567894,0.7804176305851257,-12.326178264984817,0.38352798467196175,0.6806906356292517
control_final,20,0.10431750820608178,-9.961778691244609,0.015649656247107905,0.7888224363522288,-12.997048314407063,0.3510348922312915,0.6786511479591837
aug_cno,1,0.07873277000794561,-0.3027144983576366,0.009247890306275158,0.7799184206324853,-0.10188006916562428,0.6234212314140657,0.0
aug_cno,2,0.07834928383351775,-0.013891360611417852,0.009291499949864624,0.7804641716929409,0.564091933323993,0.6188155030732367,0.0
aug_cno,3,0.08101632231021429,-0.44740848800840766,0.010023135490079315,0.8144020651844568,0.4567720492168091,0.535239980508219,0.0
aug_cno,4,0.08267525905812012,0.12019346385983214,0.010502705039852924,0.8209755370724524,1.2053811684019122,0.49474432946159697,0.0
aug_cno,5,0.08378503789472208,-0.012425374881627677,0.010952619517590812,0.8122207803388561,0.924621377912019,0.4431189170425112,0.0
aug_cno,6,0.08434650503145731,0.24721422241466584,0.011380504901625243,0.8198254289767255,0.8421547273153829,0.39497808165612336,0.0
aug_cno,7,0.08631139540525894,0.1177848913736686,0.011825783223441086,0.8350204193017924,1.0781836656179289,0.3719196672633663,0.0
aug_cno,8,0.08798482557487898,0.10851265249547887,0.01221332097505676,0.8474807666369356,1.139281269016716,0.3633325711554378,0.0
aug_cno,9,0.09029778805132682,0.06005290208744026,0.0126047513486918,0.8583769922773223,1.0515472521874585,0.35359178293040333,0.0
aug_cno,10,0.09238220974006568,0.1254238479875973,0.012944770612954489,0.8669574926433764,1.0673824609286628,0.3438296571159383,0.0
aug_cno,11,0.09461475274943908,0.2559644238294183,0.013316327840902555,0.8729787929234085,1.0687334480037531,0.3277465552262645,0.0
aug_cno,12,0.09665049055538445,0.3484571723196493,0.013669830233124966,0.872003577710159,1.0850394468326117,0.3139315099942886,0.0
aug_cno,13,0.09849956814367508,0.2655382195500879,0.014005692128029917,0.870096856112199,1.0560196947430984,0.3019017442722574,0.0
aug_cno,14,0.10066669336818929,0.2847839575669679,0.014325110009242454,0.8645411370952901,0.9055692741014484,0.2929281902255323,0.0
aug_cno,15,0.10296080305007642,0.3970762092621902,0.014604712519761327,0.855127614879012,0.8596684406557785,0.30102927412792135,0.0
aug_cno,16,0.10635698793648558,0.6150609574890956,0.014995094532864059,0.8743844517282878,1.0419080912430625,0.27643081367390265,0.0
aug_cno,17,0.10988039670953947,0.5764533590451786,0.015464747033274032,0.8814648224749694,1.2647363194008272,0.2790883020282055,0.0
aug_cno,18,0.11154756579915433,0.6035793256400293,0.01575393497025855,0.8896174451967209,0.5675959407287456,0.27605632719497597,0.0
aug_cno,19,0.11429998966252648,0.7744181917210139,0.016130131630782283,0.8993721305623136,1.0374301631826075,0.25494291966134947,0.0
aug_cno,20,0.11677470847674974,0.7902434203466063,0.016462687755468882,0.9141489307301733,0.825802599559885,0.232865555872381,0.0
aug_best,1,0.03827930413225219,-51.527899850440875,0.0057810040756812444,0.6508810832388592,-16.630002838788382,1.1574966943943106,0.8535073208971088
aug_best,2,0.04789316821653388,-38.88072377843116,0.007148825689427337,0.6798882026833682,-12.395287062668029,1.1183915366049841,0.8069869060905612
aug_best,3,0.05665621781518327,-30.38102510784728,0.008447056475722586,0.6709832388417275,-17.23398901511643,0.9863882015882165,0.7788783482142857
aug_best,4,0.0653051191505296,-20.91514150642069,0.009743404503401786,0.6904951618983866,-14.879526978285083,0.865587923308997,0.7380670041454082
aug_best,5,0.06987848041555432,-16.60826382844848,0.010438710755160202,0.7130707411885328,-11.395526546248187,0.7994083356249686,0.7134976549213435
aug_best,6,0.07411865872242362,-11.908750029965907,0.011123272933941667,0.7395614417885327,-9.030670790143391,0.7606103029968265,0.6885762117346939
aug_best,7,0.07791388749759239,-9.622990198356176,0.011682658200607748,0.7600795535965209,-7.9933149621062025,0.7315679554451304,0.6771763392857143
aug_best,8,0.08121650275543303,-7.592437212206354,0.012200036973892395,0.774106779756876,-7.6172505474400385,0.7031533426174887,0.6622115154655612
aug_best,9,0.08410627803366069,-6.800832987601572,0.012670767050598088,0.7868006066578768,-7.374709018236208,0.6748361427782394,0.6584730083439626
aug_best,10,0.08677052370712136,-5.956617749970639,0.013084459729351306,0.7953521943905536,-7.280154905270487,0.6562155132960584,0.6538492838541666
aug_best,11,0.08940830345416483,-5.260908792589589,0.013489769658725568,0.7993718867489787,-7.4530735424764405,0.6359078112836373,0.6516478661777211
aug_best,12,0.09172277761511323,-4.767796124511071,0.013869242256535547,0.7967136166375133,-7.642778740524144,0.6133888745042377,0.6476743529443028
aug_best,13,0.09392575512983369,-4.39027735600112,0.014218035663439878,0.7929600573873136,-7.9029114821398965,0.5909864259282536,0.6401840521364796
aug_best,14,0.09587543873370973,-4.488293609877094,0.014490781213311422,0.7849303737750745,-8.386260863863052,0.5673709954040261,0.6420175980548469
aug_best,15,0.09779591649104785,-4.639204531737723,0.014733424399603935,0.7808149138730557,-7.905285764981466,0.5462873278063469,0.643058932557398
aug_best,16,0.09955709409343379,-5.817724953406443,0.014985241717611017,0.7757024902972558,-10.361558264396564,0.5115584072929226,0.6572813695790817
aug_best,17,0.10145247676389121,-7.137846213133819,0.015262014835505955,0.7777763841308556,-10.64723350692233,0.47538388901298495,0.6735266860650511
aug_best,18,0.10287406455039418,-7.218960455118639,0.015455165756967792,0.7833856035219061,-11.441477158360279,0.437300896164343,0.6786362005739796
aug_best,19,0.10415237830012387,-8.172386038980404,0.015625089359648542,0.7902367387117767,-11.223078204511575,0.39414229324222655,0.6747822664221939
aug_best,20,0.10527897201955715,-9.131922868317583,0.015785167274579792,0.7965142322530507,-12.148683820327394,0.36120184073026035,0.6731106505102041
aug_final,1,0.03824305030353478,-51.57380714306886,0.005766489530349993,0.6516849740400393,-16.527034146752023,1.1517789769885751,0.8561721075148809
aug_final,2,0.04781239613647466,-38.98380175919473,0.007128899555001434,0.6800993804245099,-12.368076463457081,1.1109127718201999,0.8104189918154762
aug_final,3,0.056567883799504,-30.48956965700443,0.008427528024442016,0.6706160594152777,-17.279280722395775,0.978588787374074,0.7828178146258503
aug_final,4,0.06519550478607251,-21.047885104697727,0.009723036726838222,0.690404574849128,-14.890694055055516,0.8577936652255445,0.7426118396577381
aug_final,5,0.06976196028545449,-16.74731688012012,0.010419246978598128,0.7133478603702802,-11.361092376166072,0.7927971502462656,0.7190987723214286
aug_final,6,0.0739817416374235,-12.071478246690432,0.011100301200155146,0.7398624242246574,-8.99364861893338,0.7541718896237516,0.695305026307398
aug_final,7,0.07775136796489876,-9.811506390667388,0.011654671394813965,0.7602039738420511,-7.9782540460630536,0.7250460850209804,0.6846898915816326
aug_final,8,0.08104348551246954,-7.789295008344965,0.012170856374062216,0.7741214822098694,-7.615495940625131,0.6960642097595685,0.6681497794430272
aug_final,9,0.08392653800456017,-7.000005051597186,0.012643106744081652,0.7868636625306565,-7.367285830563357,0.6673956824042182,0.6666492280505952
aug_final,10,0.0865940767639325,-6.147853974165481,0.013058899130567472,0.7953729338643064,-7.27773715775276,0.6484282633708821,0.6615795732355442
aug_final,11,0.08923901137256111,-5.440294569302917,0.013467416280940918,0.7994244475596051,-7.446988337884915,0.6281747990228179,0.6584588913690477
aug_final,12,0.09157680861981621,-4.919350073061969,0.01385136876453613,0.7967176338260812,-7.642313057039315,0.6060162502668298,0.6533726283482143
aug_final,13,0.09380714317921245,-4.5110158657472965,0.014203583098938889,0.7929301750198152,-7.906382122330383,0.5841368849728822,0.6454463621386054
aug_final,14,0.09578237786096638,-4.58100142818036,0.014479966427901784,0.7848973590517323,-8.390114202137344,0.5614690309464582,0.6471420599489796
aug_final,15,0.09771038029435583,-4.722610874768697,0.014724638093962086,0.7807586412606011,-7.911922946304699,0.5407955768348535,0.6474160953443877
aug_final,16,0.09946854528462366,-5.901493250807496,0.014980028494773812,0.7755450422429352,-10.3797526087749,0.5075892003586087,0.6622713050063775
aug_final,17,0.1013867105362869,-7.198043792695995,0.015259507963736174,0.7775924912127481,-10.668359554597012,0.47228528319455915,0.6781753228635204
aug_final,18,0.10282278690602971,-7.265207224606564,0.015453253141382442,0.78303470868466,-11.481144377568256,0.4353414138009784,0.68380965667517
aug_final,19,0.10411910696426419,-8.201720245603003,0.015623548134649251,0.7896374191456013,-11.290407074014144,0.3934811365960198,0.6794093125531463
aug_final,20,0.10523037545468363,-9.173867392666105,0.01577804163088587,0.7963552531368556,-12.166218377824647,0.36030655494477676,0.6765111806441326
