experiment,trajectory,window_start,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2
A_train65_fixed_stride20,10125_0.h5,100,1,0.025510099099310162,0.0022907846334600784,0.6049504949973276,1.2068662901814315,0.02987071814534293
A_train65_fixed_stride20,10125_0.h5,100,2,0.03192553760444209,0.0028647306983533606,0.5953840804045266,1.1495320946271244,0.02830511404540819
A_train65_fixed_stride20,10125_0.h5,100,3,0.03643974728727845,0.003265319196104443,0.523213183788555,1.0232111432336168,0.04175423965993929
A_train65_fixed_stride20,10125_0.h5,100,4,0.038832324557880826,0.0034778374062149446,0.5573004156691562,0.9460145079355718,0.05098505616783246
A_train65_fixed_stride20,10125_0.h5,100,5,0.03818357654264098,0.0034188577519619597,0.5110266111946653,0.94149297729883,0.05126971079411985
A_train65_fixed_stride20,10125_0.h5,100,6,0.03799166603108951,0.0033989273787535263,0.4687051292803152,0.9170685300795974,0.05766655371132044
A_train65_fixed_stride20,10125_0.h5,100,7,0.03739043987288426,0.003342602339179741,0.43051719433447494,0.8791163898937958,0.05104272672072227
A_train65_fixed_stride20,10125_0.h5,100,8,0.03772627003444762,0.0033705120426579167,0.4156984546560172,0.8529162393149865,0.04994473646496456
A_train65_fixed_stride20,10125_0.h5,100,9,0.03751426548710157,0.0033478933590383986,0.3779514297298825,0.8673903300252683,0.05394815341599707
A_train65_fixed_stride20,10125_0.h5,100,10,0.03825770439057863,0.003412633520092715,0.3872398866108492,0.8508210965566064,0.06270169156068345
A_train65_fixed_stride20,10125_0.h5,100,11,0.039650285232806545,0.003534158178790488,0.4035247111726636,0.8458780299993259,0.06678425612908157
A_train65_fixed_stride20,10125_0.h5,100,12,0.042097168787083986,0.0037493617038721165,0.44514200728349335,0.8489382362074928,0.05561802807626093
A_train65_fixed_stride20,10125_0.h5,100,13,0.0437826064867438,0.0038965762140186237,0.4834581360350582,0.8396787033682327,0.0532570106869727
A_train65_fixed_stride20,10125_0.h5,100,14,0.044499595519873036,0.003960375195714355,0.5154550860178054,0.7916150982930844,0.048621682620572815
A_train65_fixed_stride20,10125_0.h5,100,15,0.045351752068208545,0.004035236162972443,0.5468157339015726,0.7506189998285756,0.055301965188719986
A_train65_fixed_stride20,10125_0.h5,100,16,0.045548868330537104,0.0040515397550467255,0.6055603538234552,0.7248387393030195,0.051819359317125606
A_train65_fixed_stride20,10125_0.h5,100,17,0.04714594230343209,0.00419911247315915,0.6573684805021708,0.6902278643802863,0.05539618548209666
A_train65_fixed_stride20,10125_0.h5,100,18,0.04870107727222628,0.004338555681981855,0.7677142423799869,0.6639141187664893,0.049849436048888085
A_train65_fixed_stride20,10125_0.h5,100,19,0.05017353453643786,0.004474000019839545,0.7837354598839987,0.6959795534032769,0.049578096107545724
A_train65_fixed_stride20,10125_0.h5,100,20,0.05217755408778337,0.004657563797368276,0.797725184433987,0.665384508058652,0.06762630354058542
A_train65_fixed_stride20,10125_0.h5,120,1,0.02336392317966422,0.0020853080105901534,0.6481552906163277,1.191372495233304,0.03464734363720677
A_train65_fixed_stride20,10125_0.h5,120,2,0.027548186828217306,0.0024615045327934797,0.5825072628062508,1.0674343176978065,0.04091530481601417
A_train65_fixed_stride20,10125_0.h5,120,3,0.03013395830204583,0.0026946192799356624,0.5908957978770629,0.9797797484124078,0.052434133521109184
A_train65_fixed_stride20,10125_0.h5,120,4,0.031964497049096534,0.0028612503463727916,0.5342608071392723,0.9258916635171058,0.04173138645361029
A_train65_fixed_stride20,10125_0.h5,120,5,0.034104286900721516,0.0030567092984384587,0.5959838200893017,0.8968251650157388,0.05526792793771348
A_train65_fixed_stride20,10125_0.h5,120,6,0.03389495150366516,0.0030400464674573643,0.6724115744622904,0.9340115612566741,0.04038038042188045
A_train65_fixed_stride20,10125_0.h5,120,7,0.03473237039599369,0.003118886892650678,0.6652292697133241,0.9092247895814871,0.04347236711819205
A_train65_fixed_stride20,10125_0.h5,120,8,0.035556429014403194,0.0031956349201433514,0.5714547662069802,0.8706067734028413,0.03958232301817303
A_train65_fixed_stride20,10125_0.h5,120,9,0.03756472885051584,0.003379479758067404,0.6372039890725837,0.7927800459601997,0.03543416305813437
A_train65_fixed_stride20,10125_0.h5,120,10,0.040130036508963594,0.003613063330068158,0.6680470567155519,0.7458249394106558,0.0532113674094432
A_train65_fixed_stride20,10125_0.h5,120,11,0.04148103414099774,0.0037388173324889667,0.655708723597685,0.7105184750882596,0.066722092884144
A_train65_fixed_stride20,10125_0.h5,120,12,0.04078034585263646,0.003677392552228426,0.653113391668496,0.6826309761758987,0.06498958429715615
A_train65_fixed_stride20,10125_0.h5,120,13,0.04060792570057907,0.003664837593200146,0.642194766871903,0.6715376133843134,0.0607338863132305
A_train65_fixed_stride20,10125_0.h5,120,14,0.04061991563369283,0.003668427277306817,0.6409949230538642,0.6481513793360945,0.052192881775996194
