horizon,raw_fluct_rms,centered_fluct_rms,target_fluct_rms,raw_fluct_amp_ratio,centered_fluct_amp_ratio,raw_fluct_cosine,centered_fluct_cosine,raw_fluct_rel_l2,centered_fluct_rel_l2,raw_energy_share,centered_energy_share,target_energy_share,precenter_frame_rel_l2,reconstructed_frame_rel_l2,mean_raw_deviation_rms
11,0.1430366288987667,0.01094638712541048,0.012482195516870652,11.459252397179776,0.8769600757026759,0.002255776957828094,0.04850357083293209,11.50055505039856,1.297685471937421,0.05121446099351191,0.016590489141138393,0.04696457289382703,1.096017333785298,0.27646042781398483,0.01094638712541048
12,0.141700469454126,0.00989928110720797,0.012388121404190202,11.438414657947789,0.799094615254546,0.0014827764026808907,0.04988234393089352,11.48056656548262,1.248531449049605,0.05026210259723697,0.013568283154700812,0.046259328138027384,1.0870749674554334,0.2742956398424713,0.00989928110720797
13,0.14004924339175376,0.010035512347375337,0.01231774787038282,11.369711806530196,0.8147197404084756,0.003407900877283433,0.046998991591521544,11.410208274254792,1.2598357999967473,0.04909752591272442,0.013944298903286126,0.04573524774268351,1.0763090117018503,0.27733626662345806,0.010035512347375337
14,0.13896865756300725,0.011417087996242015,0.012286307113397881,11.31085657231095,0.9292530205265667,0.0014030718926180265,0.03759214385419101,11.35357813684805,1.3392706782829955,0.04834279974311274,0.01804796670069787,0.04550206946082525,1.071284396004678,0.28748763211581624,0.011417087996242015
15,0.14073627583279993,0.013096569468114133,0.012347974263056413,11.39751936913775,1.0606249405052155,-0.00019583644188107512,0.0271974176590481,11.441499546350975,1.437787447938201,0.04958041792895212,0.023748308728008496,0.04595998163308139,1.0866757515625067,0.30368285832755043,0.013096569468114133
16,0.14563268769137963,0.01667125495918382,0.012479133855143609,11.670095808079914,1.3359304542047463,-0.0016101102190123622,0.011949021596141808,11.714466118897592,1.6591516069290433,0.053090376277793554,0.03848169304348389,0.046941536561695425,1.1244822546329092,0.33011429890903055,0.01667125495918382
17,0.1370186726909816,0.017127422888455472,0.012711940301892396,10.778737898146359,1.347349222990433,-0.005447568879089855,0.009177892955010127,10.830449044762478,1.6705143743199808,0.04699564196891803,0.04061641857867183,0.04870932424618425,1.0629605525047736,0.31568477907604975,0.017127422888455472
18,0.13311571842647119,0.02659409864068613,0.013124607262465449,10.142453466563044,2.0262776713129966,-0.0073725674780932135,0.0012161217585825604,10.198966328336818,2.2585111911459714,0.044356447364909624,0.09792377218130054,0.05192315198350767,1.0218348862980218,0.2991576396271086,0.02659409864068613
19,0.12223300033889913,0.03517466973047484,0.013754799510091894,8.886570847449775,2.557265171670965,-0.0076011711059811695,0.002827600437839254,8.950208830963566,2.7431994659526966,0.037400294194092645,0.1713079985135684,0.057029155989739996,0.9416501360891116,0.32071182050532926,0.03517466973047484
20,0.13717343283924688,0.027933330452377038,0.014517892215597,9.448577713772895,1.924062394013881,-0.008164718835479003,-0.0009464939562078722,9.5094642737676,2.1692529412018855,0.04710186340235612,0.10803463837098239,0.06353244231090134,1.0516869285968942,0.31343294282404677,0.027933330452377038
