trajectory_id,horizon,variant,windows,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2,frame_rel_l2_improvement_vs_base,frame_rmse_improvement_vs_base,tke_contrib_rel_l2_improvement_vs_base,mvpe_probe_rel_l2_improvement_vs_base,tke_contrib_ratio_delta_vs_base
16500_10.h5,8,window_energy,42,0.07047852586624917,0.01014285855505695,0.7290855837476805,0.88649398013115,0.06338277641002332,0.048711470345233154,0.04866433903136913,-0.006071295865279325,0.11460266427157573,0.11457576743751896
16500_10.h5,9,base,42,0.07535233559438392,0.010842934181209338,0.7282095810021835,0.7502661102058936,0.07030791150635436,0.0,0.0,0.0,0.0,0.0
16500_10.h5,9,corrected,42,0.07204620906005796,0.010367403936070099,0.7221189692537836,0.8180834142726641,0.06544565707507793,0.043875568132653475,0.04385623274955652,0.00836381710333689,0.06915657608229453,0.06781730406677045
16500_10.h5,9,spatial_tke_map,42,0.07331822675801562,0.010550550398158205,0.7147312040564472,0.8467234879935729,0.06878621110312676,0.026994635538807432,0.026965374700681166,0.01850892558593764,0.021643373706102365,0.09645737778767927
16500_10.h5,9,window_energy,42,0.07250322637666244,0.010433302868264792,0.7264517689958024,0.8611209156803167,0.06603750033825424,0.037810496453063225,0.037778640550491516,0.002413882009025259,0.060738700334089235,0.11085480547442306
16500_10.h5,10,base,42,0.07678090312653565,0.011046481838306314,0.7232023896610942,0.7477395889379046,0.06918078194405819,0.0,0.0,0.0,0.0,0.0
16500_10.h5,10,corrected,42,0.07345709683207254,0.010568516021266721,0.7160753032395365,0.8012710589715129,0.0656924007240789,0.04328949203665211,0.043268601174188515,0.009854898882313612,0.05042413690553682,0.05353147003360825
16500_10.h5,10,spatial_tke_map,42,0.07481475475865661,0.010764024983293177,0.7077364823681405,0.8337009736163038,0.07036922230254243,0.025607257635909986,0.025569847409122604,0.021385309996280966,-0.017178764464461427,0.0859613846783992
16500_10.h5,10,window_energy,42,0.07390351263785286,0.010632905853802575,0.7199650387269062,0.8442316732956774,0.06639841180262682,0.037475340501541554,0.03743961114112959,0.004476410726055646,0.04021883047926933,0.09649208435777279
16500_10.h5,11,base,42,0.0792287905129532,0.011399549313130149,0.7283515207923926,0.7339964600316895,0.07090973699756489,0.0,0.0,0.0,0.0,0.0
16500_10.h5,11,corrected,42,0.07578881419621118,0.010904899850311175,0.7206079567285731,0.7707451514998266,0.06839163779637365,0.04341826114560732,0.04339201921335878,0.010631630253747582,0.03551133183976851,0.036748691468137085
16500_10.h5,11,spatial_tke_map,42,0.07726656335232135,0.011117703046333959,0.7118653429917793,0.8056818209101227,0.07394219962497195,0.02476659239561463,0.024724334186752017,0.02263491917017979,-0.04276510893717167,0.07168536087843325
16500_10.h5,11,window_energy,42,0.07622547484079953,0.010967887402186802,0.723385724977153,0.8119076393708925,0.06920006258773068,0.03790687264956616,0.03786657692213791,0.006817856039947778,0.024110573275612723,0.077911179339203
16500_10.h5,12,base,42,0.08135490948680466,0.011706394110955273,0.7370457402557622,0.7028436575921833,0.07691805758228656,0.0,0.0,0.0,0.0,0.0
16500_10.h5,12,corrected,42,0.07776361068023349,0.011189862237968414,0.724686152269322,0.7364316875804855,0.07466077907872776,0.044143602755205014,0.044123909385851756,0.016769092216924464,0.029346535449676137,0.03358802998830224
16500_10.h5,12,spatial_tke_map,42,0.07931458146692734,0.011413191794695705,0.7161554563294539,0.7741705377920474,0.0807841556469372,0.025079347180740785,0.02504633907593956,0.02834326661878428,-0.05026255454403139,0.0713268801998641
16500_10.h5,12,window_energy,42,0.07817104210741246,0.011248656210930241,0.7260528464067791,0.775688124900319,0.0754670917623942,0.039135528506839545,0.0391015282491356,0.014914805484349425,0.018863786547653305,0.07284446730813576
16500_10.h5,13,base,42,0.08338159664778207,0.011998282807944596,0.7506857256386075,0.6703202255987206,0.08249043190857465,0.0,0.0,0.0,0.0,0.0
16500_10.h5,13,corrected,42,0.07945787427433644,0.011433928344279145,0.7330438526865493,0.7097351413954496,0.07803506264468064,0.04705741471970237,0.047036269497812366,0.02350101027570528,0.05401073992232164,0.039414915796728955
16500_10.h5,13,spatial_tke_map,42,0.08102395294346328,0.011659472887020636,0.7263351113848936,0.7473943038416836,0.08467755068482173,0.02827534850739155,0.02823820094485674,0.03243782773809756,-0.026513605586052647,0.07707407824296297
