experiment,trajectory,window_start,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2
residual,10125_0.h5,120,17,0.04631056597561637,0.004181825633057466,0.9056139649244475,0.7806734764829768,0.06873128755393916
residual,10125_0.h5,120,18,0.048369330058353525,0.004367853868448644,0.9576166722832283,0.7470033913260294,0.07444726779052609
residual,10125_0.h5,120,19,0.050119111008256806,0.004527516357397563,0.9951083133877866,0.7302890139630922,0.07373329523945905
residual,10125_0.h5,120,20,0.05168457059219059,0.004672603762771759,0.8953853436029338,0.6692870775672819,0.07661636769772044
residual,10125_0.h5,140,1,0.0237621682379093,0.002149331467010898,0.7239251258300435,1.1137471451161662,0.04904318633218737
residual,10125_0.h5,140,2,0.029326650872688452,0.0026549298744546574,0.7108355540866459,1.005162520805186,0.062134033860875446
residual,10125_0.h5,140,3,0.03315612673493143,0.003004237977318637,0.6571858074999328,0.8338654548055947,0.06699682963076851
residual,10125_0.h5,140,4,0.03488164810848979,0.0031670029160368826,0.7083660619927585,0.7983663549240071,0.06623045956991978
residual,10125_0.h5,140,5,0.03655211067675395,0.0033246645780843995,0.7613196879612505,0.8245112544717974,0.05578246141105396
residual,10125_0.h5,140,6,0.03653141923188682,0.0033295270908929486,0.7719419395483258,0.9096299754841015,0.05780691394023535
residual,10125_0.h5,140,7,0.038490181560484546,0.0035149228763572556,0.7728156315030252,0.9567488360955624,0.05711990619648697
residual,10125_0.h5,140,8,0.041164206028082226,0.0037629705538114837,0.8406387180792063,0.9957673182058927,0.054850390952761494
residual,10125_0.h5,140,9,0.0436417522589809,0.0039950616783934224,0.8489439457636363,0.9523849439162552,0.05141544562816866
residual,10125_0.h5,140,10,0.045813496825397045,0.004200894945230238,0.8427088119393136,0.9623790613196682,0.05186916071359381
residual,10125_0.h5,140,11,0.04707303453279072,0.004323455244983061,0.827054985223852,0.9549497509108987,0.05578295352058857
residual,10125_0.h5,140,12,0.048827116986815584,0.004490222089452978,0.828309384679264,0.9182081561566141,0.06064128571888067
residual,10125_0.h5,140,13,0.05118826254719172,0.004711721084983478,0.8642723178238267,0.9204832225920111,0.06049002037052241
residual,10125_0.h5,140,14,0.0536535564316847,0.0049431815313468,0.8811613392283375,0.8916105360946085,0.06350585326685389
residual,10125_0.h5,140,15,0.0556303283883427,0.005126657423112251,0.9156553477149328,0.8686510193612084,0.0678588913180405
residual,10125_0.h5,140,16,0.05686520842499386,0.005240567479907,0.9849121731248197,0.8802894087697485,0.06433977832102265
residual,10125_0.h5,140,17,0.057811253907413665,0.005330033672740775,0.8907824516342536,0.7869857956948332,0.07448765965272089
residual,10125_0.h5,140,18,0.05785080708354945,0.0053319111790456715,0.8123362892414113,0.704241973338029,0.07889196076015316
residual,10125_0.h5,140,19,0.058471221251943636,0.005392563926443415,0.8508624329718858,0.7234792132284714,0.07902052776821407
residual,10125_0.h5,140,20,0.05859896593241157,0.005407468337779416,0.8705000280835375,0.7232359537616587,0.06900027002738196
residual,10125_0.h5,160,1,0.02384136380335972,0.0022009974070609332,0.8548740717727288,1.2044383481344887,0.030949081276327686
residual,10125_0.h5,160,2,0.02770319618577575,0.002559301021499276,0.8285232340963529,1.0642575664811516,0.040907759502031
residual,10125_0.h5,160,3,0.03025142509506831,0.0027959507744417405,0.7703880491849776,0.8757261810523503,0.046872789715571836
residual,10125_0.h5,160,4,0.03280580659916985,0.003032539983477584,0.7605035431904212,0.7458651154519396,0.04059325440125458
residual,10125_0.h5,160,5,0.034285392659148935,0.00316891846484864,0.7513653257851997,0.7103582272036736,0.036714576601483515
residual,10125_0.h5,160,6,0.035855603041918,0.003312898269651388,0.782228713433323,0.8149375264672785,0.0348656438048767
residual,10125_0.h5,160,7,0.03747162521635386,0.0034610637398274557,0.7853860609342852,0.8305903157762325,0.04362360495841522
residual,10125_0.h5,160,8,0.03878192759200773,0.0035840863100749516,0.8662292634258685,0.8289216705719699,0.04400302268311308
residual,10125_0.h5,160,9,0.04108201586225762,0.003797617881736055,0.8504875624965754,0.7508080468734957,0.04964690900238311
residual,10125_0.h5,160,10,0.04186282301262348,0.003870412921965928,0.8882254359185373,0.765050395083228,0.051425296813715396
residual,10125_0.h5,160,11,0.04430583401448244,0.004096530848588154,0.856527428311081,0.7081779338366139,0.06269359930237409
residual,10125_0.h5,160,12,0.04542818932141857,0.004200477824719874,0.8617553399024227,0.6258024873830391,0.056886767107215686
residual,10125_0.h5,160,13,0.047984106078952676,0.004440660398147227,0.8596225380803283,0.5426382867972456,0.05894913282768027
residual,10125_0.h5,160,14,0.047906553816376526,0.004437453567697503,0.8875859909940204,0.5327092295536077,0.07751954498570601
residual,10125_0.h5,160,15,0.04756847209231321,0.0044052814721900965,0.9482451884166465,0.5858031660576595,0.0657751690274602
residual,10125_0.h5,160,16,0.04856196455593442,0.004496595198693213,1.0875719239870394,0.7002240120949883,0.06085371844205226
residual,10125_0.h5,160,17,0.04951663266896491,0.004587139449207929,1.1526431519097307,0.7683478450086972,0.06392903921050852
residual,10125_0.h5,160,18,0.05099041388563805,0.004725977555616993,1.0950174450517707,0.7766747631959457,0.06643011080179996
residual,10125_0.h5,160,19,0.051465098463589744,0.004775798219384477,1.0044241178883193,0.7584560363078677,0.06699506265830024
residual,10125_0.h5,160,20,0.05289425709764773,0.004913246425551402,0.9255848706853878,0.6921925546055749,0.07992682789287438
residual,10125_0.h5,180,1,0.022730166618792024,0.0021122784242941454,0.8970579962506451,1.1438018197327746,0.03705935182204347
residual,10125_0.h5,180,2,0.02823105091994513,0.002624139987707174,0.8281078751629156,1.0368450647546759,0.044576554313823846
residual,10125_0.h5,180,3,0.031350004031376215,0.002917315825788082,0.7836488991561255,0.8979665236343679,0.035073478035288104
residual,10125_0.h5,180,4,0.034961362085624524,0.0032561812615426364,0.7875094324940571,0.7739762893537533,0.04478552284315032
residual,10125_0.h5,180,5,0.03821238572709787,0.003562143132335245,0.8224207736130388,0.7071244943612082,0.050378227560956904
residual,10125_0.h5,180,6,0.039915989960125915,0.003724201953490214,0.8156570851793694,0.6498835416600016,0.05478484857645023
residual,10125_0.h5,180,7,0.04255519528773091,0.003973141043322212,0.8321389731118353,0.5820621429774653,0.054459697339074756
residual,10125_0.h5,180,8,0.045978678297048034,0.004296781934009616,0.8168372596440704,0.5674058034386039,0.059586136802381555
residual,10125_0.h5,180,9,0.04686667006335975,0.004384179252386764,0.8671824659716252,0.6250875076543407,0.06529428760690306
residual,10125_0.h5,180,10,0.04754679548767952,0.0044515781998878965,0.8499415020760337,0.6815008491574763,0.06082015706682946
residual,10125_0.h5,180,11,0.048533416817389916,0.004549030497160747,0.8256183713563785,0.6735859037114997,0.06542259736596417
residual,10125_0.h5,180,12,0.04884366821101422,0.004584502983476737,0.8226721256981259,0.6040054077653021,0.0626009253047478
residual,10125_0.h5,180,13,0.04910227751200186,0.004610167088564602,0.8208335631507399,0.5647002075402134,0.06060674717608881
