experiment,trajectory,window_start,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2
residual_22k,22875_15.h5,420,10,0.11056878353480586,0.02001586640168334,0.7016669209338942,0.7414921366956797,0.11082067384324126
residual_22k,22875_15.h5,420,11,0.11284754904597911,0.020375411479785964,0.7443180318289689,0.7424922927121353,0.12349883402635836
residual_22k,22875_15.h5,420,12,0.1193556674171726,0.021474640998684753,0.8148656478399572,0.6355809353085046,0.14540322874452627
residual_22k,22875_15.h5,420,13,0.12513942888007454,0.022434454588269082,0.8932220696424459,0.593840271981995,0.15657249020558575
residual_22k,22875_15.h5,420,14,0.12817337413020885,0.022987372962926494,0.9122325991040564,0.531597682297385,0.16363754922969614
residual_22k,22875_15.h5,420,15,0.13233002545099298,0.023703557927634983,0.9166585925143245,0.4014030261084139,0.15440040267043048
residual_22k,22875_15.h5,420,16,0.13854350877163302,0.024815116962811485,0.9383253536880418,0.32492814673653136,0.11233530303378436
residual_22k,22875_15.h5,420,17,0.1390294517424077,0.024796185428700532,0.938474451314857,0.3139779589935072,0.15436968841788123
residual_22k,22875_15.h5,420,18,0.1351168661252965,0.02396446394284268,0.8616752638699858,0.3275938196817717,0.17967534274959981
residual_22k,22875_15.h5,420,19,0.13864380910191343,0.024448337748254147,0.8094058290895946,0.40430832353778273,0.19283450079555356
residual_22k,22875_15.h5,420,20,0.17577839255532793,0.030925685822335423,0.8981673364365248,0.827221211803422,0.26083174499120665
residual_22k,22875_15.h5,440,1,0.060557005458023776,0.010677497262575256,0.5466341823288178,0.8881392244097347,0.07008679680437818
residual_22k,22875_15.h5,440,2,0.0734082627899776,0.012953201090247007,0.6487882725114102,0.978559378069259,0.08728894781541562
residual_22k,22875_15.h5,440,3,0.09323332029520982,0.016559095728517208,0.7030835968766301,1.0051976026299043,0.11973340447824708
residual_22k,22875_15.h5,440,4,0.10514261338172348,0.018768031933400455,0.7569702251813578,0.8292354038111431,0.17881853365056383
residual_22k,22875_15.h5,440,5,0.10734286424199496,0.01929135219463949,0.7086084223091009,0.7345866084113074,0.18747143687183143
residual_22k,22875_15.h5,440,6,0.11342776196845107,0.020529604544590702,0.7061637761411019,0.6682791766105249,0.20795143766986296
residual_22k,22875_15.h5,440,7,0.12214480032691667,0.022161374803404667,0.7608223472760223,0.6511848345868011,0.20869251371631825
residual_22k,22875_15.h5,440,8,0.13590435980218246,0.024754230939794092,0.8228101640298041,0.6071007216375182,0.2504738221776851
residual_22k,22875_15.h5,440,9,0.14110840157527757,0.025683948305572253,0.8187910831448112,0.6111679604758712,0.21158738319361786
residual_22k,22875_15.h5,440,10,0.1439373042001414,0.02614349598757229,0.7892619267759501,0.5841024235202813,0.17672919648242652
residual_22k,22875_15.h5,440,11,0.13369938329810424,0.024115505569039696,0.7375150175980733,0.5909740890220445,0.1439040699972434
residual_22k,22875_15.h5,440,12,0.12708072110587307,0.02284108430035989,0.7332704045560807,0.5194350037280846,0.10509789415694254
residual_22k,22875_15.h5,440,13,0.1244950233961838,0.02233317396896837,0.7855755378329117,0.42411427154148834,0.1473590614431077
residual_22k,22875_15.h5,440,14,0.1153382115595891,0.020704050851289263,0.7867449999205913,0.3940457165094512,0.17848932977475757
residual_22k,22875_15.h5,440,15,0.11013350370994848,0.019890500012836654,0.8125521975430422,0.3857101955567632,0.21081112096154245
residual_22k,22875_15.h5,440,16,0.10954598764254085,0.01979423868714354,0.8326827574985545,0.34681361922385057,0.21235438641481516
residual_22k,22875_15.h5,440,17,0.11546715178503786,0.020863169848187056,0.8568406178026892,0.2932908588173972,0.17425134306142886
residual_22k,22875_15.h5,440,18,0.11961590578701863,0.02159931681121422,0.8667671725808672,0.25025011499802635,0.13829526049407098
residual_22k,22875_15.h5,440,19,0.1343734119909516,0.02423863621400581,0.8595099133614615,0.28972396165760717,0.15638649893204587
residual_22k,22875_15.h5,440,20,0.16582376242253294,0.029944010886412884,0.8891394404432461,0.6191640214973914,0.23548134212208982
residual_22k,22875_15.h5,460,1,0.05722677812489052,0.010307325198481708,0.4509373243235511,1.1776736057831956,0.09844307561157503
residual_22k,22875_15.h5,460,2,0.07235249039326024,0.013023761292661848,0.565192011194749,0.9527648223827079,0.11153973895505065
residual_22k,22875_15.h5,460,3,0.0807350858171496,0.014549180989610987,0.6084714556008296,0.9536815601544161,0.12219602274992332
residual_22k,22875_15.h5,460,4,0.08658466106330415,0.015563717671600865,0.6165902257356549,0.8515738516557118,0.1169823148556394
residual_22k,22875_15.h5,460,5,0.09470434534134899,0.017033760765745,0.6923002552560853,0.7079486652932481,0.17080187962689686
residual_22k,22875_15.h5,460,6,0.1004659898778343,0.018047081191607042,0.7052661965183105,0.6855185089519208,0.1505102986501266
residual_22k,22875_15.h5,460,7,0.10767415724438009,0.019258956122556133,0.7628126726770843,0.6650951473912492,0.16296980612563777
residual_22k,22875_15.h5,460,8,0.10797594426828959,0.019311349213002857,0.761564138799311,0.7046133337273939,0.16876284360901234
residual_22k,22875_15.h5,460,9,0.10378139097194101,0.018593623233437672,0.6765658712121252,0.785238960712931,0.15341909555156055
residual_22k,22875_15.h5,460,10,0.10497111870113078,0.018766448893418122,0.6911411303695124,0.7442833184496318,0.13476238608746527
residual_22k,22875_15.h5,460,11,0.10899891347089387,0.019540437705268553,0.6954613245777433,0.6508299799549088,0.13365062952731824
residual_22k,22875_15.h5,460,12,0.10749392817123864,0.01933624110525862,0.6861283624835656,0.5759973505071285,0.14967295972609512
residual_22k,22875_15.h5,460,13,0.10634497230920452,0.019174082450368696,0.7814733018191737,0.5099596685216664,0.16268144747698993
residual_22k,22875_15.h5,460,14,0.10160567762718643,0.01836388575154419,0.8299474877375388,0.4686949900408488,0.13879014338589213
residual_22k,22875_15.h5,460,15,0.1018322096371175,0.018405444292195313,0.8408503520273755,0.42705176070428996,0.14160403913487413
residual_22k,22875_15.h5,460,16,0.10556201259388265,0.019037718793924522,0.8422939249383926,0.42427632301855683,0.1409768211421746
residual_22k,22875_15.h5,460,17,0.10649945149256125,0.019061176512568355,0.878037349085287,0.4924026774999134,0.12365938254940081
residual_22k,22875_15.h5,460,18,0.11336833085943349,0.020262648845253556,0.8504727488036653,0.5306519464454296,0.1400144627476628
residual_22k,22875_15.h5,460,19,0.12360828587948608,0.02193053811546484,0.8043284180247522,0.5829630259630082,0.1737649251372875
residual_22k,22875_15.h5,460,20,0.15557720940397193,0.027488605084409347,0.8593583385001093,0.970200871336356,0.22084043536904746
residual_22k,22875_15.h5,480,1,0.062147119629912054,0.01097705927135791,0.5218574323942038,0.9847931097882072,0.08191546015565132
residual_22k,22875_15.h5,480,2,0.07581020032264577,0.013384756689992675,0.5786377824721536,0.819342517744481,0.1333585346444897
residual_22k,22875_15.h5,480,3,0.09209228510611366,0.01631267847045309,0.6098585347981031,0.7294355602905082,0.17008688344630082
residual_22k,22875_15.h5,480,4,0.1035546037934053,0.018422227553458185,0.6649589448452085,0.6716435931080386,0.20429727383386176
residual_22k,22875_15.h5,480,5,0.1047618714013396,0.018673493362425065,0.6647312562049443,0.651235368104824,0.18520858977909171
residual_22k,22875_15.h5,480,6,0.10790462835535271,0.0191734024234299,0.7322313059082352,0.6083177535257706,0.18568796956297137
residual_22k,22875_15.h5,480,7,0.10328681903789975,0.018386033469973372,0.8307820779670264,0.5590387270259687,0.16957409143457308
residual_22k,22875_15.h5,480,8,0.10598641751213322,0.018823078408057966,0.8869555680010195,0.4661155137866492,0.16660655649880696
residual_22k,22875_15.h5,480,9,0.0979446406007601,0.017502927778772874,0.8375248522708059,0.4876100863901389,0.1534463370035292
residual_22k,22875_15.h5,480,10,0.08810294604248112,0.015872671387663063,0.8117502344080234,0.5236038652313396,0.15210355453986796
residual_22k,22875_15.h5,480,11,0.09126919472375865,0.016515944346129418,0.8378841999521551,0.4875918223154876,0.15854776584488062
residual_22k,22875_15.h5,480,12,0.09375611965111168,0.016991529561259693,0.8546763295623345,0.42515670654120036,0.14903826628790004
residual_22k,22875_15.h5,480,13,0.09370035213656704,0.01691094401887242,0.8209535325505971,0.4111184810107399,0.13518556902318768
residual_22k,22875_15.h5,480,14,0.09645372110687384,0.017404798787495245,0.798324540830484,0.3846463308703766,0.14383475916873129
residual_22k,22875_15.h5,480,15,0.09501907393800277,0.017100949300405288,0.7991485412048276,0.37521564417778247,0.12296083930063514
residual_22k,22875_15.h5,480,16,0.09940079761937237,0.01782554213779766,0.7679908975328907,0.4070509172284887,0.13829378819027394
residual_22k,22875_15.h5,480,17,0.10199450206101517,0.01827490429134647,0.7478188428873225,0.4179142378839863,0.1324079333651878
residual_22k,22875_15.h5,480,18,0.11549661748509096,0.02052146439787724,0.7505742537195913,0.3670323481575388,0.16741375542388043
residual_22k,22875_15.h5,480,19,0.13321606982742767,0.02359506437085784,0.7310757839895438,0.46833553315360993,0.1932014454049661
residual_22k,22875_15.h5,480,20,0.17473594000960269,0.031031133041273848,0.9635952934407636,1.02913963837824,0.24980218416216987
residual_22k,22875_15.h5,500,1,0.06235717390877103,0.011114742892076679,0.6217531135660488,0.9489881564003703,0.07921473014292434
residual_22k,22875_15.h5,500,2,0.0724432542742653,0.012963682913618017,0.6772428878195733,1.0259597466216073,0.10540255833939471
residual_22k,22875_15.h5,500,3,0.08479094098643412,0.015193031451159649,0.6788759334590555,0.9055521094449576,0.12699535704037493
residual_22k,22875_15.h5,500,4,0.0914734005908135,0.016383142537632494,0.5454060234640815,0.7147873848402521,0.1359047742381571
residual_22k,22875_15.h5,500,5,0.10166166493064212,0.01810372242153781,0.5920223340958315,0.6427285986508896,0.1484811075822272
residual_22k,22875_15.h5,500,6,0.10262221902956746,0.01824040961846341,0.6680031767795115,0.6388502396135244,0.1841534417817726
residual_22k,22875_15.h5,500,7,0.10941833229102947,0.01953223560322232,0.6518842858963297,0.6136530990812576,0.21778644271023062
residual_22k,22875_15.h5,500,8,0.11762001852102448,0.021030400636177678,0.6172307879649553,0.5952941504556192,0.2098911290902587
residual_22k,22875_15.h5,500,9,0.12351371079121325,0.022186409159394304,0.6514785998214556,0.5846406071956736,0.16286462060531776
