window,rms,norm,relative_to_global_output
455,0.0010239632101729512,0.0014481027610599995,0.010012143291532993
456,0.0010061139473691583,0.0014228600775822997,0.009960674680769444
457,0.0009977166773751378,0.0014109844341874123,0.00994474720209837
458,0.0009991044644266367,0.0014129470800980926,0.009899944998323917
459,0.0010138120269402862,0.0014337467728182673,0.0099535146728158
460,0.0010077875340357423,0.0014252269174903631,0.009970436803996563
461,0.0010138071374967694,0.0014337397878989577,0.009962351061403751
462,0.001035973196849227,0.001465087290853262,0.01003875583410263
463,0.0010201137047261,0.0014426587149500847,0.010007858276367188
464,0.0010203028796240687,0.001442926237359643,0.010013187304139137
465,0.0010052812285721302,0.0014216824201866984,0.009977576322853565
466,0.0010139421792700887,0.0014339308254420757,0.009958784095942974
467,0.0010187749285250902,0.0014407653361558914,0.009992995299398899
468,0.001025650417432189,0.0014504888094961643,0.010043429210782051
469,0.001024301745928824,0.0014485815772786736,0.009996809996664524
470,0.0010340310400351882,0.001462340704165399,0.009977046400308609
471,0.0010209765750914812,0.0014438789803534746,0.009994800202548504
472,0.001015211339108646,0.001435725367628038,0.009979926981031895
473,0.001000398537144065,0.0014147772453725338,0.009984157979488373
474,0.0009991868864744902,0.0014130636118352413,0.009984618052840233
475,0.0010095558827742934,0.0014277276350185275,0.009944885037839413
476,0.0010210479376837611,0.0014439799124374986,0.009999699890613556
477,0.0010147133143618703,0.0014350214041769505,0.009998730383813381
478,0.0009970495011657476,0.001410040888004005,0.01000168640166521
479,0.0009849853813648224,0.0013929797569289804,0.009948613122105598
480,0.0009949904633685946,0.0014071291079744697,0.009970438666641712
481,0.0009967093355953693,0.001409559859894216,0.009965609759092331
482,0.0010112293530255556,0.001430094358511269,0.009972166270017624
483,0.0010136745404452085,0.0014335523592308164,0.010008915327489376
484,0.0010194474598392844,0.0014417164493352175,0.010026004165410995
485,0.0010234537767246366,0.0014473822666332126,0.010007682256400585
486,0.0010237341048195958,0.0014477786608040333,0.009987185709178448
487,0.0010289134224876761,0.0014551032800227404,0.009947700425982475
488,0.001030505751259625,0.0014573552180081606,0.009979679249227047
489,0.0010271893115714192,0.001452665077522397,0.00997150782495737
490,0.0010326295159757137,0.0014603586168959737,0.00994039885699749
491,0.002184230135753751,0.0030889681074768305,0.011107726953923702
492,0.0021579843014478683,0.0030518504790961742,0.01105428859591484
493,0.0021598876919597387,0.0030545422341674566,0.01096753217279911
494,0.0021777451038360596,0.003079796675592661,0.01107741054147482
495,0.0021584611386060715,0.003052525222301483,0.011095117777585983
496,0.002179152797907591,0.0030817873775959015,0.011136343702673912
497,0.0021514063701033592,0.003042548196390271,0.011058816686272621
498,0.002163088181987405,0.003059068461880088,0.011068479157984257
499,0.0021631845738738775,0.003059204900637269,0.011024584993720055
500,0.002238747663795948,0.0031660674139857292,0.011140327900648117
501,0.0021417257376015186,0.00302885752171278,0.01104419119656086
502,0.002166231395676732,0.003063513897359371,0.011105570010840893
503,0.0022008337546139956,0.0031124488450586796,0.01114570815116167
504,0.0021966579370200634,0.003106543328613043,0.011126665398478508
505,0.002209956292062998,0.0031253499910235405,0.011122112162411213
506,0.0021508128847926855,0.0030417086090892553,0.011091943830251694
507,0.002170041436329484,0.0030689018312841654,0.011017757467925549
508,0.0021993021946400404,0.0031102830544114113,0.011152115650475025
509,0.002138948068022728,0.0030249294359236956,0.01106541883200407
510,0.00217411364428699,0.0030746611300855875,0.011049529537558556
511,0.002170875668525696,0.003070081816986203,0.011062747798860073
512,0.0021721578668802977,0.003071894869208336,0.01096966303884983
513,0.0022182778920978308,0.003137118648737669,0.011118086986243725
514,0.0021885724272578955,0.0030951087828725576,0.011121835559606552
515,0.0021808163728564978,0.00308413989841938,0.011030133813619614
516,0.002142095472663641,0.0030293806921690702,0.011153891682624817
517,0.0021544047631323338,0.0030467885080724955,0.011086971499025822
518,0.002220266265794635,0.0031399305444210768,0.01113659143447876
519,0.0021836631931364536,0.0030881662387400866,0.011070669628679752
520,0.002121580531820655,0.003000367898494005,0.011083207093179226
521,0.002182591473683715,0.003086650278419256,0.011055701412260532
522,0.002190351253375411,0.0030976247508078814,0.011082595214247704
523,0.002179263159632683,0.0030819433741271496,0.011114931665360928
524,0.0021676216274499893,0.0030654799193143845,0.011053639464080334
525,0.002156924456357956,0.0030503517482429743,0.011024564504623413
526,0.0021525342017412186,0.003044143319129944,0.010948763228952885
527,0.002179537434130907,0.0030823315028101206,0.01096704788506031
528,0.002149388659745455,0.0030396946240216494,0.011060811579227448
529,0.0022005578503012657,0.0031120588537305593,0.011125944554805756
530,0.0022218762896955013,0.0031422076281160116,0.011098679155111313
531,0.0021852373611181974,0.003090392565354705,0.011066815815865993
532,0.0022001811303198338,0.0031115261372178793,0.01112788263708353
533,0.0018807563465088606,0.0026597913820296526,0.010703620500862598
534,0.001827261527068913,0.0025841379538178444,0.01061298418790102
535,0.001810321700759232,0.0025601815432310104,0.010632297955453396
536,0.001863405923359096,0.0026352538261562586,0.010747300460934639
537,0.0018591193947941065,0.0026291918475180864,0.010645171627402306
538,0.001919664558954537,0.0027148157823830843,0.010771755129098892
539,0.0018620496848598123,0.0026333362329751253,0.010661779902875423
540,0.0018672181759029627,0.0026406452525407076,0.010652818717062473
541,0.0018607793608680367,0.0026315394788980484,0.010627604089677334
542,0.0018736027413979173,0.0026496744249016047,0.010714053176343441
543,0.0018687747651711106,0.002642846666276455,0.010640686377882957
544,0.001883265096694231,0.0026633390225470066,0.010744744911789894
545,0.0018619367619976401,0.0026331760454922915,0.010685645043849945
546,0.0018639947520568967,0.0026360866613686085,0.010706176981329918
547,0.0018586301011964679,0.002628499874845147,0.010639230720698833
548,0.0019005414796993136,0.0026877715718001127,0.010768609121441841
549,0.0018779020756483078,0.002655754564329982,0.010729559697210789
550,0.001865886151790619,0.002638761419802904,0.01064359862357378
551,0.001878925715573132,0.0026572023052722216,0.010718999430537224
552,0.001869910629466176,0.002644452964887023,0.010783507488667965
553,0.0018910161452367902,0.0026743009220808744,0.01088359672576189
554,0.0018670140998438,0.0026403567753732204,0.010748332366347313
555,0.0019221050897613168,0.0027182670310139656,0.010763308964669704
556,0.0019019792089238763,0.0026898046489804983,0.010802275501191616
557,0.0018714583711698651,0.002646641805768013,0.010662319138646126
558,0.0018799895187839866,0.0026587066240608692,0.010682077147066593
559,0.0018708721036091447,0.0026458126958459616,0.010606796480715275
560,0.0018821287667378783,0.0026617320254445076,0.010706494562327862
561,0.0018800023244693875,0.0026587247848510742,0.010662371292710304
562,0.0018879000563174486,0.002669893903657794,0.010733692906796932
563,0.0018800405086949468,0.002658778801560402,0.010812116786837578
564,0.0018326984718441963,0.0025918269529938698,0.010679398663341999
565,0.001853104680776596,0.0026206858456134796,0.010726945474743843
566,0.0018381766276434064,0.0025995743926614523,0.010648838244378567
567,0.0018534426344558597,0.0026211636140942574,0.010646112263202667
568,0.001871637417934835,0.0026468951255083084,0.010705381631851196
569,0.0018880622228607535,0.002670123241841793,0.01077093556523323
570,0.001850577536970377,0.0026171118952333927,0.010664808563888073
571,0.0018657053587958217,0.002638505771756172,0.010635064914822578
572,0.0018615175504237413,0.0026325832586735487,0.01068252231925726
573,0.0018622968345880508,0.002633685478940606,0.010671674273908138
574,0.0018693869933485985,0.0026437125634402037,0.010638668201863766
575,0.000812805665191263,0.0011494808131828904,0.010349188931286335
576,0.0008115604287013412,0.0011477196821942925,0.010464352555572987
577,0.0007988084107637405,0.0011296856682747602,0.010487095452845097
578,0.0007957865600474179,0.0011254121782258153,0.010367780923843384
579,0.0008028805023059249,0.001135444501414895,0.010314444079995155
580,0.0007990679587237537,0.0011300527257844806,0.01037965901196003
581,0.0007981169619597495,0.0011287078959867358,0.010428745299577713
582,0.0007981266244314611,0.0011287215165793896,0.010261266492307186
583,0.0008032102487049997,0.0011359108611941338,0.010286279022693634
584,0.000799448462203145,0.0011305909138172865,0.01038424763828516
585,0.0007897144532762468,0.0011168248020112514,0.010312287136912346
586,0.0007838589954189956,0.001108543947339058,0.010253295302391052
587,0.0007870688568800688,0.0011130834463983774,0.0102424630895257
588,0.0008018634398467839,0.0011340061901137233,0.010163419879972935
589,0.0008117419201880693,0.0011479764943942428,0.010231668129563332
590,0.0008024980779737234,0.0011349036358296871,0.010240711271762848
591,0.0008023758418858051,0.001134730875492096,0.01023793499916792
592,0.000803253729827702,0.0011359723284840584,0.010305693373084068
593,0.000798557186499238,0.0011293303687125444,0.010262303985655308
594,0.0007943505188450217,0.0011233811965212226,0.010318400338292122
595,0.0008034256752580404,0.001136215403676033,0.010320610366761684
596,0.0008032871410250664,0.0011360195931047201,0.010318208485841751
597,0.0008054706268012524,0.0011391076259315014,0.010420792736113071
598,0.0008081710548140109,0.0011429263977333903,0.010409942828118801
599,0.0008038791711442173,0.0011368568520992994,0.010359754785895348
600,0.0008069270988926291,0.0011411672458052635,0.010364166460931301
601,0.0007997752400115132,0.0011310529662296176,0.010345551185309887
602,0.0007982804672792554,0.0011289389804005623,0.010351608507335186
603,0.0008084722212515771,0.001143352361395955,0.01037314161658287
604,0.00080582604277879,0.0011396099580451846,0.010355742648243904
605,0.0008094689692370594,0.0011447620345279574,0.010405593551695347
606,0.0008056212682276964,0.0011393205495551229,0.010301445610821247
607,0.0008098016260191798,0.00114523246884346,0.010353533551096916
608,0.0008031283505260944,0.001135795027948916,0.010370147414505482
609,0.0007969473372213542,0.001127053750678897,0.010409718379378319
610,0.0008020171080715954,0.0011342234211042523,0.010457431897521019
611,0.0008126352331601083,0.0011492398334667087,0.010375230573117733
612,0.0008132809889502823,0.0011501529952511191,0.010360999032855034
613,0.0008028754964470863,0.0011354374000802636,0.01039117295295
614,0.0007983691757544875,0.0011290644761174917,0.01030388567596674
615,0.0007890922715887427,0.0011159450514242053,0.010406574234366417
616,0.0007818975718691945,0.0011057701194658875,0.010431906208395958
617,0.0005833648610860109,0.0008250025566667318,0.015420901589095592
618,0.0005832178285345435,0.0008247945224866271,0.015548321418464184
619,0.0005837058997713029,0.0008254848071373999,0.01563560776412487
620,0.0005827011773362756,0.0008240638999268413,0.015577460639178753
621,0.0005829783622175455,0.0008244559285230935,0.015560486353933811
622,0.0005822650855407119,0.0008234471897594631,0.01532208826392889
623,0.0005817707278765738,0.0008227480575442314,0.015344567596912384
624,0.000581332657020539,0.0008221284369938076,0.01527944765985012
625,0.0005798458005301654,0.0008200257434509695,0.015232370235025883
626,0.0005796795012429357,0.00081979064270854,0.015299886465072632
627,0.0005792217561975121,0.0008191433153115213,0.015173588879406452
628,0.0005783390952274203,0.000817895052023232,0.015005857683718204
629,0.0005770139978267252,0.0008160210563801229,0.014866577461361885
630,0.0005762309301644564,0.0008149135974235833,0.015002164989709854
631,0.0005757308681495488,0.0008142064325511456,0.01504165306687355
632,0.0005770880961790681,0.0008161257137544453,0.015282277017831802
633,0.0005795927718281746,0.0008196679409593344,0.015438365750014782
634,0.0005798241472803056,0.0008199951844289899,0.015283794142305851
635,0.0005800831131637096,0.0008203613106161356,0.015041223727166653
636,0.0005807398702017963,0.0008212902466766536,0.014957521110773087
637,0.0005794145981781185,0.00081941595999524,0.014956098049879074
638,0.0005782546359114349,0.0008177754934877157,0.014921831898391247
639,0.0005789795541204512,0.0008188007050193846,0.015222273766994476
640,0.0005799845093861222,0.0008202219614759088,0.015407957136631012
641,0.0005801859078928828,0.0008205067715607584,0.015343890525400639
642,0.0005813882453367114,0.0008222071337513626,0.015338679775595665
643,0.0005818286444991827,0.0008228300139307976,0.015294126234948635
644,0.0005820150836370885,0.0008230935782194138,0.015277744270861149
645,0.0005836225464008749,0.0008253668784163892,0.015547797083854675
646,0.0005838523502461612,0.00082569190999493,0.015530893579125404
647,0.0005822737002745271,0.000823459355160594,0.015423675067722797
648,0.0005801224615424871,0.0008204170153476298,0.015378423035144806
649,0.0005770899588242173,0.0008161284495145082,0.015121744014322758
650,0.0005753091536462307,0.0008136100368574262,0.014854716137051582
651,0.0005766562535427511,0.0008155150571838021,0.014884688891470432
652,0.0005787599366158247,0.0008184901671484113,0.015015387907624245
653,0.0005813605966977775,0.0008221680764108896,0.015095735900104046
654,0.0005840801168233156,0.0008260140311904252,0.01523968018591404
655,0.0005845307605341077,0.0008266513468697667,0.015283112414181232
656,0.0005848567234352231,0.0008271123515442014,0.015453267842531204
657,0.0005863956757821143,0.0008292887359857559,0.015582038089632988
658,0.0005852647591382265,0.0008276893640868366,0.01554175466299057
