experiment,trajectory,window_start,horizon,rel_l2,mvpe,velocity_squared_error,pred_speed_mean,target_speed_mean
MF01-1500,16500_10.h5,0,11,0.12761683762073517,0.0755607858300209,0.0006744625279679894,0.19220206141471863,0.18263162672519684
MF01-1500,16500_10.h5,0,12,0.12755371630191803,0.07396677136421204,0.0006740856915712357,0.19139494001865387,0.18258136510849
MF01-1500,16500_10.h5,0,13,0.13056999444961548,0.07559874653816223,0.0007062727818265557,0.19108060002326965,0.18242616951465607
MF01-1500,16500_10.h5,0,14,0.1399548202753067,0.08294781297445297,0.0008090446353890002,0.19148017466068268,0.1818201243877411
MF01-1500,16500_10.h5,0,15,0.15067139267921448,0.09103459864854813,0.0009345797006972134,0.19249528646469116,0.18146081268787384
MF01-1500,16500_10.h5,0,16,0.1553897112607956,0.09291847795248032,0.0009923574980348349,0.19160032272338867,0.18126823008060455
MF01-1500,16500_10.h5,0,17,0.1708918660879135,0.09848687052726746,0.0011961027048528194,0.19122284650802612,0.18074500560760498
MF01-1500,16500_10.h5,0,18,0.18042592704296112,0.09851530939340591,0.0013329627690836787,0.19074171781539917,0.18071404099464417
MF01-1500,16500_10.h5,0,19,0.24423062801361084,0.1557384431362152,0.0024362998083233833,0.19733956456184387,0.18037159740924835
MF01-1500,16500_10.h5,0,20,0.281978577375412,0.17717333137989044,0.0032378609757870436,0.20539197325706482,0.17998895049095154
MF01-1500,16500_10.h5,20,1,0.156084805727005,0.0878724530339241,0.0009897216223180294,0.1886230856180191,0.1796235740184784
MF01-1500,16500_10.h5,20,2,0.15421591699123383,0.095860056579113,0.0009622272336855531,0.1900368183851242,0.1791309118270874
MF01-1500,16500_10.h5,20,3,0.15383493900299072,0.09988153725862503,0.0009567984379827976,0.19023025035858154,0.17892250418663025
MF01-1500,16500_10.h5,20,4,0.15910054743289948,0.10291777551174164,0.0010215288493782282,0.19135969877243042,0.1786103993654251
MF01-1500,16500_10.h5,20,5,0.15847750008106232,0.10441730916500092,0.001010908279567957,0.19105586409568787,0.17826791107654572
MF01-1500,16500_10.h5,20,6,0.15549583733081818,0.10331800580024719,0.0009728214936330914,0.19080805778503418,0.17820888757705688
MF01-1500,16500_10.h5,20,7,0.15453830361366272,0.10006546229124069,0.0009580831974744797,0.18935129046440125,0.17783412337303162
MF01-1500,16500_10.h5,20,8,0.15936875343322754,0.10190551728010178,0.001013641944155097,0.1886967122554779,0.1772165298461914
MF01-1500,16500_10.h5,20,9,0.16121168434619904,0.1024240180850029,0.0010353054385632277,0.1885083168745041,0.17713281512260437
MF01-1500,16500_10.h5,20,10,0.1648542433977127,0.10488623380661011,0.001077817170880735,0.1884201467037201,0.176862895488739
MF01-1500,16500_10.h5,20,11,0.16790340840816498,0.10461429506540298,0.001114729791879654,0.18796543776988983,0.17671285569667816
MF01-1500,16500_10.h5,20,12,0.16828212141990662,0.10300381481647491,0.0011188844218850136,0.18711142241954803,0.17689675092697144
MF01-1500,16500_10.h5,20,13,0.17051394283771515,0.10414694249629974,0.001150260679423809,0.18699344992637634,0.17710864543914795
MF01-1500,16500_10.h5,20,14,0.17382150888442993,0.10888031125068665,0.0011983044678345323,0.1877768486738205,0.17748594284057617
MF01-1500,16500_10.h5,20,15,0.177618145942688,0.11699800938367844,0.0012499400181695819,0.18894997239112854,0.17727193236351013
MF01-1500,16500_10.h5,20,16,0.17925670742988586,0.11824797838926315,0.00127364881336689,0.1879836618900299,0.17729955911636353
MF01-1500,16500_10.h5,20,17,0.1812376081943512,0.11491481214761734,0.0013007583329454064,0.1884695589542389,0.17715702950954437
MF01-1500,16500_10.h5,20,18,0.20118975639343262,0.12642621994018555,0.0016020429320633411,0.1883428990840912,0.17708225548267365
MF01-1500,16500_10.h5,20,19,0.27800142765045166,0.1943555325269699,0.003067969111725688,0.19617398083209991,0.17769655585289001
MF01-1500,16500_10.h5,20,20,0.30757302045822144,0.20869767665863037,0.0037563610821962357,0.20699098706245422,0.17758269608020782
MF01-1500,16500_10.h5,40,1,0.15583787858486176,0.08795472234487534,0.0009645893005654216,0.18656617403030396,0.1775893121957779
MF01-1500,16500_10.h5,40,2,0.15055465698242188,0.08269207924604416,0.0009038824355229735,0.1866648942232132,0.1779339611530304
MF01-1500,16500_10.h5,40,3,0.15077875554561615,0.08680029213428497,0.0009111196268349886,0.18748192489147186,0.17853474617004395
MF01-1500,16500_10.h5,40,4,0.1499866545200348,0.09033403545618057,0.0009077535360120237,0.1887851059436798,0.17973855137825012
MF01-1500,16500_10.h5,40,5,0.1542549878358841,0.09112828224897385,0.0009647105471231043,0.18877454102039337,0.1802661269903183
MF01-1500,16500_10.h5,40,6,0.15341228246688843,0.0893406867980957,0.0009567606030032039,0.18858836591243744,0.1807934045791626
MF01-1500,16500_10.h5,40,7,0.15130558609962463,0.08422103524208069,0.0009311750764027238,0.18762323260307312,0.18080711364746094
MF01-1500,16500_10.h5,40,8,0.14726859331130981,0.07784859091043472,0.0008814979810267687,0.18728330731391907,0.18049587309360504
MF01-1500,16500_10.h5,40,9,0.14641448855400085,0.0718681812286377,0.000872612523380667,0.18743926286697388,0.18066813051700592
MF01-1500,16500_10.h5,40,10,0.14476218819618225,0.06760397553443909,0.0008551112259738147,0.18761102855205536,0.18088123202323914
MF01-1500,16500_10.h5,40,11,0.14439238607883453,0.0645269900560379,0.0008529411861672997,0.18737202882766724,0.1812158226966858
MF01-1500,16500_10.h5,40,12,0.14421381056308746,0.0627555325627327,0.0008536583045497537,0.1866033524274826,0.18171843886375427
MF01-1500,16500_10.h5,40,13,0.14064174890518188,0.06528586894273758,0.0008143630111590028,0.18640488386154175,0.18197107315063477
MF01-1500,16500_10.h5,40,14,0.14161913096904755,0.069587342441082,0.0008276058943010867,0.18698100745677948,0.182181715965271
MF01-1500,16500_10.h5,40,15,0.1432388722896576,0.0739424079656601,0.0008477095980197191,0.18791204690933228,0.18233858048915863
MF01-1500,16500_10.h5,40,16,0.14608196914196014,0.07657850533723831,0.0008835807093419135,0.18666903674602509,0.18254050612449646
MF01-1500,16500_10.h5,40,17,0.14520913362503052,0.07043769955635071,0.0008757033501751721,0.187729150056839,0.18324846029281616
MF01-1500,16500_10.h5,40,18,0.1614587903022766,0.07791697978973389,0.0010823927586898208,0.1876567304134369,0.18330156803131104
MF01-1500,16500_10.h5,40,19,0.24806411564350128,0.16007083654403687,0.0025539316702634096,0.19690494239330292,0.18328967690467834
MF01-1500,16500_10.h5,40,20,0.2431328445672989,0.1566590964794159,0.0024596210569143295,0.20851103961467743,0.1837107539176941
MF01-1500,16500_10.h5,60,1,0.13694575428962708,0.05978704243898392,0.000781200360506773,0.1887245774269104,0.18363888561725616
MF01-1500,16500_10.h5,60,2,0.13481034338474274,0.05338659882545471,0.0007581779500469565,0.1887839436531067,0.18374058604240417
MF01-1500,16500_10.h5,60,3,0.13048963248729706,0.056644782423973083,0.0007123604300431907,0.18940691649913788,0.18395450711250305
MF01-1500,16500_10.h5,60,4,0.13303568959236145,0.06256076693534851,0.0007404036587104201,0.1909579038619995,0.1836947798728943
MF01-1500,16500_10.h5,60,5,0.13231520354747772,0.06428473442792892,0.0007330251391977072,0.1913035809993744,0.18367961049079895
MF01-1500,16500_10.h5,60,6,0.13108965754508972,0.06307664513587952,0.0007205968722701073,0.19152498245239258,0.18391621112823486
MF01-1500,16500_10.h5,60,7,0.12706616520881653,0.05907737463712692,0.0006788986502215266,0.19058449566364288,0.1844775527715683
MF01-1500,16500_10.h5,60,8,0.12711264193058014,0.056544482707977295,0.0006823237054049969,0.19015417993068695,0.18519514799118042
MF01-1500,16500_10.h5,60,9,0.1272229254245758,0.055587030947208405,0.0006850294303148985,0.19015789031982422,0.18573956191539764
MF01-1500,16500_10.h5,60,10,0.1252254694700241,0.05478589981794357,0.0006645545363426208,0.19019047915935516,0.18594737350940704
MF01-1500,16500_10.h5,60,11,0.1281573623418808,0.05516663193702698,0.0006970723043195903,0.1898953765630722,0.186009019613266
MF01-1500,16500_10.h5,60,12,0.1322169452905655,0.05554429069161415,0.0007421078626066446,0.18903443217277527,0.1860637366771698
MF01-1500,16500_10.h5,60,13,0.13473841547966003,0.05820579081773758,0.0007704559247940779,0.18849927186965942,0.18587806820869446
MF01-1500,16500_10.h5,60,14,0.13773605227470398,0.059541262686252594,0.0008072742493823171,0.18880440294742584,0.18618306517601013
MF01-1500,16500_10.h5,60,15,0.137264221906662,0.06069336086511612,0.0008033973863348365,0.18982547521591187,0.18654856085777283
MF01-1500,16500_10.h5,60,16,0.13841256499290466,0.060361385345458984,0.0008183629252016544,0.18879806995391846,0.18662524223327637
MF01-1500,16500_10.h5,60,17,0.13770624995231628,0.06617526710033417,0.0008122800500132143,0.18973328173160553,0.18710917234420776
MF01-1500,16500_10.h5,60,18,0.14530736207962036,0.06175168976187706,0.0009049264481291175,0.189205139875412,0.18724457919597626
MF01-1500,16500_10.h5,60,19,0.19398820400238037,0.11720152199268341,0.0016106005059555173,0.19663798809051514,0.18713878095149994
MF01-1500,16500_10.h5,60,20,0.2004525065422058,0.12346965074539185,0.0017182450974360108,0.20600086450576782,0.18705657124519348
MF01-1500,16500_10.h5,80,1,0.1487940400838852,0.06787002831697464,0.0009480689186602831,0.19232410192489624,0.1874140202999115
MF01-1500,16500_10.h5,80,2,0.14015044271945953,0.06890720129013062,0.0008394723990932107,0.19328342378139496,0.1872798204421997
MF01-1500,16500_10.h5,80,3,0.13425786793231964,0.07436691224575043,0.0007696922402828932,0.19368311762809753,0.18695476651191711
MF01-1500,16500_10.h5,80,4,0.1392151117324829,0.07900168001651764,0.000826325616799295,0.19518069922924042,0.18677908182144165
MF01-1500,16500_10.h5,80,5,0.14093448221683502,0.08487510681152344,0.0008417568169534206,0.1953546404838562,0.1857958734035492
MF01-1500,16500_10.h5,80,6,0.1414799839258194,0.08629415184259415,0.0008461975958198309,0.19548265635967255,0.18551312386989594
MF01-1500,16500_10.h5,80,7,0.14242427051067352,0.08253422379493713,0.000857678591273725,0.19440877437591553,0.18556258082389832
MF01-1500,16500_10.h5,80,8,0.14574162662029266,0.08080748468637466,0.0008964635198935866,0.19395041465759277,0.18539343774318695
MF01-1500,16500_10.h5,80,9,0.14828307926654816,0.07936135679483414,0.0009272756869904697,0.1938730925321579,0.1853998452425003
MF01-1500,16500_10.h5,80,10,0.14887718856334686,0.08015139400959015,0.0009339839452877641,0.1938580572605133,0.1854257583618164
MF01-1500,16500_10.h5,80,11,0.15178468823432922,0.08267755061388016,0.0009687630226835608,0.19359129667282104,0.18513880670070648
MF01-1500,16500_10.h5,80,12,0.15211574733257294,0.08404402434825897,0.0009704510448500514,0.19284139573574066,0.18473397195339203
MF01-1500,16500_10.h5,80,13,0.15299983322620392,0.08689412474632263,0.0009772474877536297,0.19259481132030487,0.18406957387924194
MF01-1500,16500_10.h5,80,14,0.15701860189437866,0.09211495518684387,0.0010259289992973208,0.19318699836730957,0.18339556455612183
MF01-1500,16500_10.h5,80,15,0.16389216482639313,0.09908032417297363,0.0011136248940601945,0.19432926177978516,0.1828007698059082
MF01-1500,16500_10.h5,80,16,0.164676234126091,0.09855480492115021,0.0011219342704862356,0.1934436559677124,0.18254542350769043
MF01-1500,16500_10.h5,80,17,0.17046113312244415,0.10021507740020752,0.001203901949338615,0.19387225806713104,0.18285977840423584
MF01-1500,16500_10.h5,80,18,0.17953822016716003,0.09844045341014862,0.0013320965226739645,0.19352535903453827,0.18244312703609467
MF01-1500,16500_10.h5,80,19,0.23414094746112823,0.15115079283714294,0.0022626433055847883,0.20009395480155945,0.182281032204628
MF01-1500,16500_10.h5,80,20,0.268123060464859,0.1758454144001007,0.0029656365513801575,0.20853543281555176,0.18226048350334167
MF01-1500,16500_10.h5,100,1,0.1457471400499344,0.08411914110183716,0.0008735498413443565,0.1912720948457718,0.18165704607963562
MF01-1500,16500_10.h5,100,2,0.14304658770561218,0.0878635123372078,0.0008400946389883757,0.19236424565315247,0.18165266513824463
MF01-1500,16500_10.h5,100,3,0.14448054134845734,0.0922771543264389,0.0008552608778700233,0.19278547167778015,0.18144331872463226
MF01-1500,16500_10.h5,100,4,0.15125347673892975,0.09606456011533737,0.0009378932882100344,0.19399264454841614,0.18147435784339905
MF01-1500,16500_10.h5,100,5,0.15478362143039703,0.09705077111721039,0.0009825590532273054,0.1939389705657959,0.18152561783790588
MF01-1500,16500_10.h5,100,6,0.15814901888370514,0.09608051925897598,0.0010294360108673573,0.19386142492294312,0.1818314641714096
MF01-1500,16500_10.h5,100,7,0.1555929183959961,0.09054136276245117,0.0009978259913623333,0.19258934259414673,0.18221545219421387
MF01-1500,16500_10.h5,100,8,0.15533141791820526,0.08854909986257553,0.0009935732232406735,0.19198468327522278,0.18195945024490356
MF01-1500,16500_10.h5,100,9,0.15494848787784576,0.08605296164751053,0.0009910289663821459,0.1919097602367401,0.18217140436172485
MF01-1500,16500_10.h5,100,10,0.15518774092197418,0.0839427262544632,0.0009932970860973,0.19184663891792297,0.1820925772190094
MF01-1500,16500_10.h5,100,11,0.15396960079669952,0.08072838187217712,0.000977766583673656,0.1914421021938324,0.18191784620285034
MF01-1500,16500_10.h5,100,12,0.15110139548778534,0.07520382851362228,0.0009430180070921779,0.19061943888664246,0.1821528673171997
MF01-1500,16500_10.h5,100,13,0.14664976298809052,0.07321338355541229,0.000889774295501411,0.19039961695671082,0.18248313665390015
MF01-1500,16500_10.h5,100,14,0.14264896512031555,0.07604123651981354,0.0008440724923275411,0.19108855724334717,0.18276146054267883
MF01-1500,16500_10.h5,100,15,0.1445751190185547,0.08388639986515045,0.000867377151735127,0.1921566128730774,0.18284571170806885
MF01-1500,16500_10.h5,100,16,0.14359332621097565,0.08516129851341248,0.0008562900475226343,0.19091695547103882,0.18299300968647003
MF01-1500,16500_10.h5,100,17,0.1500639170408249,0.09114056825637817,0.0009322079713456333,0.19189859926700592,0.18259242177009583
MF01-1500,16500_10.h5,100,18,0.16062691807746887,0.0880381166934967,0.0010680635459721088,0.19115108251571655,0.18260164558887482
MF01-1500,16500_10.h5,100,19,0.23797555267810822,0.15684446692466736,0.002347492380067706,0.20007896423339844,0.18284162878990173
MF01-1500,16500_10.h5,100,20,0.2619360685348511,0.1784982979297638,0.0028457259759306908,0.21019530296325684,0.18296581506729126
MF01-1500,16500_10.h5,120,1,0.14113201200962067,0.06579382717609406,0.000827397801913321,0.18961936235427856,0.18315193057060242
MF01-1500,16500_10.h5,120,2,0.13518941402435303,0.06396861374378204,0.0007590162567794323,0.1903562992811203,0.18313778936862946
MF01-1500,16500_10.h5,120,3,0.13257470726966858,0.06721238046884537,0.0007317181443795562,0.19159062206745148,0.18366262316703796
MF01-1500,16500_10.h5,120,4,0.133833110332489,0.07077431678771973,0.000746332632843405,0.1931859254837036,0.1837097406387329
MF01-1500,16500_10.h5,120,5,0.1336556375026703,0.07304146885871887,0.0007445338414981961,0.19326934218406677,0.18361906707286835
MF01-1500,16500_10.h5,120,6,0.13461709022521973,0.07274724543094635,0.0007549674483016133,0.193226158618927,0.18361985683441162
MF01-1500,16500_10.h5,120,7,0.13704219460487366,0.07290060073137283,0.0007798753213137388,0.192085400223732,0.18303240835666656
MF01-1500,16500_10.h5,120,8,0.1405802220106125,0.07487647235393524,0.0008192501263692975,0.19165773689746857,0.1826932728290558
MF01-1500,16500_10.h5,120,9,0.14384445548057556,0.07780642807483673,0.0008567195618525147,0.19175985455513,0.18257325887680054
MF01-1500,16500_10.h5,120,10,0.14789089560508728,0.08220094442367554,0.0009038347052410245,0.19186806678771973,0.18214550614356995
MF01-1500,16500_10.h5,120,11,0.15037992596626282,0.08633220940828323,0.000932606344576925,0.19164970517158508,0.1816486120223999
MF01-1500,16500_10.h5,120,12,0.15200434625148773,0.08548863977193832,0.0009517219732515514,0.1908882111310959,0.18148139119148254
MF01-1500,16500_10.h5,120,13,0.15348732471466064,0.08331255614757538,0.0009717552457004786,0.19048412144184113,0.1817009449005127
MF01-1500,16500_10.h5,120,14,0.15322765707969666,0.08295316249132156,0.0009696446359157562,0.19088557362556458,0.18199746310710907
MF01-1500,16500_10.h5,120,15,0.1564730852842331,0.08364583551883698,0.0010147308930754662,0.19170346856117249,0.18248143792152405
MF01-1500,16500_10.h5,120,16,0.15801793336868286,0.08029168099164963,0.00103565095923841,0.19014814496040344,0.18258853256702423
MF01-1500,16500_10.h5,120,17,0.15598587691783905,0.08190036565065384,0.0010088449344038963,0.1908881664276123,0.18241208791732788
MF01-1500,16500_10.h5,120,18,0.1690189391374588,0.08572866767644882,0.0011852169409394264,0.19086812436580658,0.18240264058113098
MF01-1500,16500_10.h5,120,19,0.23313969373703003,0.1476445496082306,0.002251353347674012,0.1984618604183197,0.18208546936511993
MF01-1500,16500_10.h5,120,20,0.2695940434932709,0.17268624901771545,0.0030119060538709164,0.20937716960906982,0.18202006816864014
MF01-1500,16500_10.h5,140,1,0.15563127398490906,0.07431948184967041,0.0010034043807536364,0.18837544322013855,0.18207970261573792
MF01-1500,16500_10.h5,140,2,0.14942923188209534,0.072715625166893,0.0009239796781912446,0.1893530935049057,0.18201743066310883
MF01-1500,16500_10.h5,140,3,0.14230956137180328,0.07364916801452637,0.0008399855578318238,0.1905769407749176,0.1826702356338501
MF01-1500,16500_10.h5,140,4,0.1454734355211258,0.07435090839862823,0.0008814384927973151,0.1921263337135315,0.1834910809993744
MF01-1500,16500_10.h5,140,5,0.14422017335891724,0.07691597938537598,0.000867677154019475,0.19231270253658295,0.18385419249534607
MF01-1500,16500_10.h5,140,6,0.14572954177856445,0.07768283039331436,0.0008888512966223061,0.19237756729125977,0.18438491225242615
MF01-1500,16500_10.h5,140,7,0.14803890883922577,0.07927478104829788,0.0009172564605250955,0.19112186133861542,0.1843135952949524
MF01-1500,16500_10.h5,140,8,0.1504480093717575,0.08047106117010117,0.0009449584758840501,0.19031497836112976,0.18384459614753723
MF01-1500,16500_10.h5,140,9,0.15291211009025574,0.08231201022863388,0.0009726264979690313,0.1899450421333313,0.18324753642082214
MF01-1500,16500_10.h5,140,10,0.1543264240026474,0.08299282938241959,0.0009869160130620003,0.18965785205364227,0.18256711959838867
MF01-1500,16500_10.h5,140,11,0.15885651111602783,0.08401515334844589,0.0010444673243910074,0.1891583502292633,0.18203778564929962
MF01-1500,16500_10.h5,140,12,0.1607431322336197,0.08202392607927322,0.0010681635467335582,0.18835708498954773,0.18178245425224304
MF01-1500,16500_10.h5,140,13,0.15788155794143677,0.07857050001621246,0.0010317175183445215,0.1880798041820526,0.18191398680210114
MF01-1500,16500_10.h5,140,14,0.15592986345291138,0.0788491740822792,0.001007104991003871,0.18864136934280396,0.18201716244220734
MF01-1500,16500_10.h5,140,15,0.15304630994796753,0.07865010201931,0.0009701480157673359,0.1896122545003891,0.18212451040744781
MF01-1500,16500_10.h5,140,16,0.14817343652248383,0.0740821361541748,0.0009084973717108369,0.18823109567165375,0.18198829889297485
MF01-1500,16500_10.h5,140,17,0.15170182287693024,0.07420837134122849,0.0009527960792183876,0.18897230923175812,0.1820874959230423
MF01-1500,16500_10.h5,140,18,0.16867020726203918,0.07756634056568146,0.0011766062816604972,0.1880730241537094,0.18206022679805756
MF01-1500,16500_10.h5,140,19,0.23568838834762573,0.14167732000350952,0.002297985600307584,0.19576293230056763,0.18211522698402405
MF01-1500,16500_10.h5,140,20,0.2397059202194214,0.15577629208564758,0.002377700060606003,0.20619884133338928,0.18208608031272888
MF01-1500,16500_10.h5,160,1,0.14138880372047424,0.06350662559270859,0.0008283061906695366,0.1884210854768753,0.18235507607460022
MF01-1500,16500_10.h5,160,2,0.13831181824207306,0.06552761048078537,0.0007946051191538572,0.19070115685462952,0.18277673423290253
MF01-1500,16500_10.h5,160,3,0.13827753067016602,0.07171744108200073,0.0007955568144097924,0.19177380204200745,0.18326318264007568
MF01-1500,16500_10.h5,160,4,0.13959141075611115,0.07292226701974869,0.0008131768554449081,0.1929628551006317,0.18384753167629242
MF01-1500,16500_10.h5,160,5,0.13963784277439117,0.07212694734334946,0.0008145050378516316,0.19276753067970276,0.18413907289505005
MF01-1500,16500_10.h5,160,6,0.14194254577159882,0.069317527115345,0.0008429649751633406,0.1925821453332901,0.18436068296432495
MF01-1500,16500_10.h5,160,7,0.143436998128891,0.06805027276277542,0.0008606088231317699,0.19112703204154968,0.18433737754821777
MF01-1500,16500_10.h5,160,8,0.14314648509025574,0.06866602599620819,0.0008568466291762888,0.1902960240840912,0.1843300759792328
MF01-1500,16500_10.h5,160,9,0.14672408998012543,0.06913445144891739,0.0008998948615044355,0.19001877307891846,0.18430668115615845
MF01-1500,16500_10.h5,160,10,0.150802344083786,0.0707855299115181,0.0009488302748650312,0.1899058222770691,0.18401330709457397
MF01-1500,16500_10.h5,160,11,0.15402260422706604,0.0707407295703888,0.000991378678008914,0.18953296542167664,0.18413612246513367
MF01-1500,16500_10.h5,160,12,0.15606653690338135,0.07007535547018051,0.0010206765728071332,0.18874049186706543,0.18432554602622986
MF01-1500,16500_10.h5,160,13,0.1571519523859024,0.0700669214129448,0.0010376239661127329,0.18856671452522278,0.18463610112667084
MF01-1500,16500_10.h5,160,14,0.1575513631105423,0.07131614536046982,0.0010483890073373914,0.18924036622047424,0.18517819046974182
MF01-1500,16500_10.h5,160,15,0.15767768025398254,0.07499520480632782,0.001047460245899856,0.19027866423130035,0.1849176585674286
MF01-1500,16500_10.h5,160,16,0.16266097128391266,0.07502753287553787,0.0011146713513880968,0.1889473795890808,0.18479974567890167
MF01-1500,16500_10.h5,160,17,0.16310207545757294,0.07974790781736374,0.001119624124839902,0.18955130875110626,0.18451468646526337
MF01-1500,16500_10.h5,160,18,0.170980766415596,0.07378427684307098,0.0012281178496778011,0.18906398117542267,0.18407610058784485
MF01-1500,16500_10.h5,160,19,0.22894074022769928,0.136362224817276,0.0022038270253688097,0.19788827002048492,0.184102401137352
MF01-1500,16500_10.h5,160,20,0.24340999126434326,0.15323160588741302,0.0024875325616449118,0.2083638608455658,0.18404294550418854
MF01-1500,16500_10.h5,180,1,0.16297882795333862,0.07589010149240494,0.001112197758629918,0.1897643804550171,0.18357455730438232
MF01-1500,16500_10.h5,180,2,0.1629500687122345,0.08135724067687988,0.0011086330050602555,0.19079077243804932,0.18318882584571838
MF01-1500,16500_10.h5,180,3,0.15574952960014343,0.0824810191988945,0.0010141916573047638,0.19195979833602905,0.18329012393951416
MF01-1500,16500_10.h5,180,4,0.1617869734764099,0.08923310041427612,0.0010939138010144234,0.19332793354988098,0.18303121626377106
MF01-1500,16500_10.h5,180,5,0.16037248075008392,0.0891110822558403,0.0010759960860013962,0.1932578980922699,0.18297737836837769
MF01-1500,16500_10.h5,180,6,0.15887607634067535,0.08812358230352402,0.0010569763835519552,0.1932152360677719,0.18297545611858368
MF01-1500,16500_10.h5,180,7,0.15646785497665405,0.08443382382392883,0.001023932360112667,0.19194474816322327,0.18289552628993988
MF01-1500,16500_10.h5,180,8,0.1540551781654358,0.08237336575984955,0.0009936564601957798,0.19134129583835602,0.18303194642066956
MF01-1500,16500_10.h5,180,9,0.15199556946754456,0.08132079988718033,0.0009680467774160206,0.1911712884902954,0.18310780823230743
MF01-1500,16500_10.h5,180,10,0.14904211461544037,0.07820256799459457,0.0009336190996691585,0.19108980894088745,0.1835951954126358
MF01-1500,16500_10.h5,180,11,0.1484399139881134,0.07554813474416733,0.0009274812182411551,0.1906876266002655,0.18378300964832306
MF01-1500,16500_10.h5,180,12,0.14843358099460602,0.07402776181697845,0.0009264037944376469,0.18982744216918945,0.1836681216955185
MF01-1500,16500_10.h5,180,13,0.14578938484191895,0.07210154831409454,0.0008936484809964895,0.18954229354858398,0.18387754261493683
MF01-1500,16500_10.h5,180,14,0.1427128165960312,0.07377861440181732,0.000854124897159636,0.19006064534187317,0.18364116549491882
MF01-1500,16500_10.h5,180,15,0.14219318330287933,0.07611233741044998,0.0008468267042189837,0.1912904679775238,0.18346236646175385
MF01-1500,16500_10.h5,180,16,0.1402329057455063,0.07242061197757721,0.0008235101122409105,0.19039177894592285,0.18351978063583374
MF01-1500,16500_10.h5,180,17,0.14446581900119781,0.07400108873844147,0.0008744546794332564,0.19084545969963074,0.18351393938064575
MF01-1500,16500_10.h5,180,18,0.1608981043100357,0.06873665004968643,0.0010849207174032927,0.19014114141464233,0.1836758852005005
MF01-1500,16500_10.h5,180,19,0.2241026759147644,0.12950757145881653,0.0020997757092118263,0.19828419387340546,0.18329739570617676
MF01-1500,16500_10.h5,180,20,0.2453133910894394,0.154339000582695,0.00251590134575963,0.20772092044353485,0.18326815962791443
MF01-1500,16500_10.h5,200,1,0.15869711339473724,0.069941945374012,0.0010502967052161694,0.18885743618011475,0.18304692208766937
MF01-1500,16500_10.h5,200,2,0.15580880641937256,0.0733596459031105,0.0010112341260537505,0.1911909580230713,0.182796448469162
MF01-1500,16500_10.h5,200,3,0.15279902517795563,0.07792969793081284,0.0009715623455122113,0.19249580800533295,0.18277204036712646
MF01-1500,16500_10.h5,200,4,0.15098610520362854,0.08080940693616867,0.0009468242060393095,0.19362878799438477,0.18263545632362366
MF01-1500,16500_10.h5,200,5,0.14824116230010986,0.08090406656265259,0.0009126242948696017,0.19347929954528809,0.1827409416437149
MF01-1500,16500_10.h5,200,6,0.14770318567752838,0.0809909924864769,0.000904558808542788,0.19337353110313416,0.1825718730688095
MF01-1500,16500_10.h5,200,7,0.1445627361536026,0.07742862403392792,0.0008665374480187893,0.19215291738510132,0.18256878852844238
MF01-1500,16500_10.h5,200,8,0.14234799146652222,0.0764574259519577,0.0008406236302107573,0.19160768389701843,0.18257036805152893
MF01-1500,16500_10.h5,200,9,0.1423143595457077,0.07793895900249481,0.0008411089656874537,0.19153663516044617,0.18243888020515442
MF01-1500,16500_10.h5,200,10,0.14218126237392426,0.07962586730718613,0.0008395123295485973,0.19149956107139587,0.18244656920433044
MF01-1500,16500_10.h5,200,11,0.14214594662189484,0.08202265948057175,0.0008354735327884555,0.19107384979724884,0.18204623460769653
MF01-1500,16500_10.h5,200,12,0.1476249396800995,0.0834001675248146,0.0008970185881480575,0.19021770358085632,0.1816295087337494
MF01-1500,16500_10.h5,200,13,0.15251363813877106,0.08502787351608276,0.0009544213535264134,0.18990743160247803,0.18143141269683838
MF01-1500,16500_10.h5,200,14,0.16268804669380188,0.08908817917108536,0.0010831085965037346,0.19045929610729218,0.1810910999774933
MF01-1500,16500_10.h5,200,15,0.17355257272720337,0.09213336557149887,0.0012315844651311636,0.1915864497423172,0.18129412829875946
MF01-1500,16500_10.h5,200,16,0.18009737133979797,0.09075839072465897,0.001327020232565701,0.19045548141002655,0.1812840700149536
MF01-1500,16500_10.h5,200,17,0.19603915512561798,0.09918887168169022,0.001571920234709978,0.1910749077796936,0.1813150942325592
MF01-1500,16500_10.h5,200,18,0.21669837832450867,0.09943254292011261,0.0019183158874511719,0.19105705618858337,0.1811087429523468
MF01-1500,16500_10.h5,200,19,0.27379292249679565,0.16323170065879822,0.003070831997320056,0.19907966256141663,0.181367427110672
MF01-1500,16500_10.h5,200,20,0.2860436737537384,0.18723513185977936,0.003348386147990823,0.2089681327342987,0.18130627274513245
MF01-1500,16500_10.h5,220,1,0.16852223873138428,0.07939513772726059,0.001162255764938891,0.18719784915447235,0.18125003576278687
MF01-1500,16500_10.h5,220,2,0.16826042532920837,0.0845475122332573,0.0011582830920815468,0.18840715289115906,0.18148291110992432
MF01-1500,16500_10.h5,220,3,0.16925644874572754,0.09672977030277252,0.0011689410312101245,0.19008693099021912,0.18120568990707397
MF01-1500,16500_10.h5,220,4,0.1684121936559677,0.10014761984348297,0.0011564140440896153,0.1918201893568039,0.1810418665409088
MF01-1500,16500_10.h5,220,5,0.1654021292924881,0.1009320542216301,0.0011137148831039667,0.1918683648109436,0.180852010846138
