horizon,raw_fluct_rms,centered_fluct_rms,target_fluct_rms,raw_fluct_amp_ratio,centered_fluct_amp_ratio,raw_fluct_cosine,centered_fluct_cosine,raw_fluct_rel_l2,centered_fluct_rel_l2,raw_energy_share,centered_energy_share,target_energy_share,precenter_frame_rel_l2,reconstructed_frame_rel_l2,mean_raw_deviation_rms
11,0.03375918077531168,0.009530130455535366,0.012482195516870652,2.7045867635772547,0.7634979313258368,0.1344666173796859,0.45432824998983945,2.7545301404597264,0.9429590304560286,0.04827157542182396,0.02974293804878819,0.04696457289382703,0.2504591698340618,0.10847616039544937,0.018674648162448966
12,0.0336558900737141,0.009654642385188872,0.012388121404190202,2.716787233157905,0.779346768584562,0.12858390730445785,0.42703915364485767,2.771689491039926,0.9704422789629416,0.047976640704464224,0.030525202870009642,0.046259328138027384,0.2500803633461388,0.10976307157768124,0.01849201655090177
13,0.03370513796436022,0.009916469850118077,0.01231774787038282,2.7363068573113063,0.8050554333849904,0.12104536224901367,0.3981314628072596,2.7973095480896397,1.0035329870780028,0.04811714966307405,0.03220329918456355,0.04573524774268351,0.2508578458737145,0.1116130629211332,0.01820951744975019
14,0.03400801012120756,0.010670851128441412,0.012286307113397881,2.767960283535708,0.8685157411379658,0.11159285988097715,0.3570446935394156,2.836165531677878,1.0649515103265992,0.0489857900748422,0.03728930570737982,0.04550206946082525,0.2531796289591209,0.11477149284401196,0.017867697561706673
15,0.03418591872780666,0.011261769376004566,0.012347974263056413,2.7685447021125276,0.9120337584196602,0.10219465373841954,0.324031281079279,2.845870487779073,1.1138898698886475,0.0494996566208782,0.04153358642643364,0.04595998163308139,0.2548277832982543,0.11777215602952659,0.01734648702159447
16,0.03366221386567492,0.010042810064304655,0.012479133855143609,2.69747998991133,0.8047681979278755,0.09095805278577365,0.33905694936846464,2.790283720582943,1.0497272751146922,0.04799467159280783,0.03302909495270214,0.046941536561695425,0.25385691457297693,0.11674669392394307,0.024661905146362708
17,0.0330190352726595,0.008582572361063063,0.012711940301892396,2.5974819334027286,0.675158328094524,0.07776952967172338,0.35839387840447573,2.709779049622039,0.9858466130740821,0.046178139885661586,0.024122433771132695,0.04870932424618425,0.2532660169891367,0.11785254598910506,0.019016158580010874
18,0.032164025537328535,0.010687242591840907,0.013124607262465449,2.4506657528193765,0.8142904681349925,0.061356286223236245,0.2418654532510211,2.5894082592953227,1.1265751196385414,0.043817588362158995,0.03740395368321524,0.05192315198350767,0.2543060797048353,0.13865329279243055,0.05094754701016155
19,0.0341610280562742,0.016588664311698996,0.013754799510091894,2.4835715003486785,1.2060273433667947,0.03996195820391841,0.12472320555791461,2.640005802334049,1.4675362893087052,0.04942760173963653,0.09011747463374044,0.057029155989739996,0.2731729138465755,0.17459030981755275,0.03424058978620278
20,0.0400634179514037,0.027807147565315066,0.014517892215597,2.759589157740294,1.9153708508347411,0.031711887191644535,0.07444192283034906,2.9052209484627345,2.0936756477756333,0.06798352354761977,0.25322061452288874,0.06353244231090134,0.31067738844457726,0.23509347507404144,0.047358577028480967
